0.20508,0.03125,-0.43848,-1.625,-1.0625,0.8125,0,-0.052246,0.98584,-0.997916,0.016859,0.022057,-0.00443876,
0.20508,0.03125,-0.43848,-1.625,-1,0.6875,0.030762,-0.040527,0.99365,0.997862,-0.0186191,-0.0229411,0.00503429,
0.20508,0.03125,-0.43848,-2,-0.875,0.625,0.019043,-0.060059,0.98975,-0.9978,0.0207388,0.0236859,-0.00558628,
0.20996,0.038574,-0.44141,-2.6875,-1.1875,0.625,0.019043,-0.044434,1.0054,0.997705,-0.0234644,-0.0250017,0.00609711,
0.20996,0.038574,-0.44141,-2.875,-1.3125,0.625,0.022949,-0.060059,1.0093,0.997598,-0.0261269,-0.0264062,0.00670607,
0.20996,0.038574,-0.44141,-3.125,-1.375,0.875,0.0073242,-0.032715,1.0015,-0.997479,0.0290641,0.0275935,-0.00754339,
0.20215,0.025879,-0.44385,-2.875,-1.9375,0.75,0.026855,-0.067871,1.0054,0.99734,-0.031866,-0.0292863,0.00825791,
0.20215,0.025879,-0.44385,-2.75,-2.375,0.5625,0.035156,-0.060059,0.97412,0.997181,-0.0345392,-0.0314093,0.00880751,
0.20215,0.025879,-0.44385,-2.5,-2.75,0.75,0.022949,-0.044434,0.98584,0.996992,-0.0369849,-0.0342775,0.00954757,
0.20215,0.025879,-0.44385,-2.25,-3.125,0.8125,0.01123,-0.052246,1.0054,-0.996798,0.0391824,0.0371176,-0.0103831,
0.20215,0.025879,-0.44385,-2.125,-3,1.0625,-0.0039063,-0.052246,1.0015,-0.996583,0.0412479,0.040212,-0.011448,
0.20215,0.025879,-0.44385,-2.0625,-2.5,1.1875,0.022949,-0.052246,1.0054,-0.996375,0.0432619,0.0428133,-0.0126161,
0.20215,0.025879,-0.44385,-2.125,-2.3125,1.4375,0.003418,-0.052246,1.0015,0.996157,-0.0453473,-0.0452216,0.0140162,
0.21484,0.036133,-0.44629,-2.125,-2,1.1875,0.019043,-0.04834,1.0015,-0.995942,0.0475447,0.0473069,-0.0151597,
0.21484,0.036133,-0.44629,-2.125,-1.5625,0.75,0.01123,-0.036621,1.0054,-0.995743,0.0497374,0.0489801,-0.0158595,
0.21484,0.036133,-0.44629,-1.625,-1.3125,0.3125,0.003418,-0.056152,0.98584,-0.995607,0.0512309,0.0500897,-0.0161546,
0.2124,0.03125,-0.43604,-1.3125,-0.625,0.125,0.015137,-0.028809,0.97412,0.995519,-0.0524727,-0.0505206,0.0162507,
0.2124,0.03125,-0.43604,-1.625,-0.5625,0.0625,0.019043,-0.040527,1.0015,-0.995397,0.0540186,0.0512807,-0.0162502,
0.2124,0.03125,-0.43604,-1.3125,-0.375,-0.375,-0.0078125,-0.044434,1.0015,0.995323,-0.0552985,-0.0514954,0.0158494,
0.2124,0.03125,-0.43604,-1.5,0.125,-0.125,0.003418,-0.056152,0.99365,-0.99524,0.0567296,0.0515951,-0.0156363,
0.20215,0.020996,-0.44385,-1.5625,0.25,-0.375,0.01123,-0.060059,0.99365,-0.995157,0.0583006,0.0515779,-0.0151936,
0.20215,0.020996,-0.44385,-1.6875,0.3125,-0.3125,0.003418,-0.04834,1.0015,-0.995094,0.0598458,0.0511419,-0.0147729,
0.20215,0.020996,-0.44385,-2,0.5625,-0.375,0,-0.063965,1.0166,-0.995023,0.0616596,0.0504959,-0.0142979,
0.20508,0.038574,-0.44629,-2.25,0.625,0,0,-0.056152,0.98193,0.994931,-0.0637567,-0.0497517,0.0141474,
0.20508,0.038574,-0.44629,-2.3125,1.125,0.4375,-0.0039063,-0.04834,1.0054,-0.994817,0.066149,0.048824,-0.0143935,
0.20508,0.038574,-0.44629,-2,1,0.625,0.01123,-0.060059,0.98975,-0.994708,0.0682705,0.047977,-0.0148274,
0.21484,0.03125,-0.44141,-1.625,0.9375,0.75,0.01123,-0.052246,1.0015,0.994647,-0.0697791,-0.0468868,0.0154027,
0.21484,0.03125,-0.44141,-1.25,0.75,0.75,0.030762,-0.056152,0.97803,-0.9946,0.0708732,0.0460294,-0.0160409,
0.21484,0.03125,-0.44141,-1.125,0.0625,0.4375,0.022949,-0.052246,0.98193,0.994501,-0.0721505,-0.046055,0.0163932,
0.21484,0.03125,-0.44141,-1.25,-0.25,0.8125,0.019043,-0.036621,1.0015,-0.994404,0.07325,0.0461349,-0.0171255,
0.20215,0.025879,-0.44629,-1.3125,-1.125,0.8125,0.035156,-0.060059,0.99756,0.994262,-0.0744075,-0.0470571,0.0179049,
0.20215,0.025879,-0.44629,-1.4375,-1.1875,0.75,0.015137,-0.056152,0.99365,0.994105,-0.0756542,-0.0480805,0.018675,
0.20215,0.025879,-0.44629,-1.75,-1.8125,0.8125,0.019043,-0.067871,0.98975,0.993855,-0.0774667,-0.0499689,0.0195407,
0.20508,0.020996,-0.45117,-2,-2.125,0.875,0.022949,-0.036621,0.98193,0.993561,-0.0795825,-0.0520836,0.0204325,
0.20508,0.020996,-0.45117,-2.125,-2.0625,0.8125,0.022949,-0.052246,1.0054,-0.993252,0.0817682,0.0542093,-0.0213024,
0.20508,0.020996,-0.45117,-1.75,-1.8125,0.75,0.01123,-0.032715,1.0015,0.992978,-0.0835984,-0.0560846,0.0221067,
0.20508,0.020996,-0.45117,-1.375,-1.6875,0.5625,0.019043,-0.063965,1.0127,-0.992778,0.0848174,0.0575477,-0.0226864,
0.20508,0.020996,-0.45117,-0.8125,-1.75,0.0625,0.019043,-0.052246,0.98193,0.992589,-0.0857345,-0.0593512,0.022823,
0.20508,0.020996,-0.45117,-0.3125,-1.5625,0.125,0.003418,-0.032715,0.98975,-0.992489,0.0858868,0.0607142,-0.0230341,
0.20508,0.020996,-0.45117,-0.3125,-1,0,0.019043,-0.032715,1.0015,0.992382,-0.0862986,-0.0618302,0.0231252,
0.21777,0.038574,-0.44629,-0.0625,-0.6875,0.25,0.019043,-0.052246,1.0093,-0.992314,0.0864089,0.062662,-0.0234129,
0.21777,0.038574,-0.44629,0,-0.0625,0.125,0.01123,-0.056152,1.0205,-0.992314,0.0864628,0.0625271,-0.0235511,
0.21777,0.038574,-0.44629,-0.75,0,0.0625,0.022949,-0.067871,0.98584,0.992265,-0.087148,-0.0623526,0.023575,
0.2124,0.033691,-0.44873,-1.5,0.4375,-0.0625,0.019043,-0.060059,1.0127,0.992143,-0.0887299,-0.0621174,0.0234032,
0.2124,0.033691,-0.44873,-1.75,0.375,-0.125,0.026855,-0.040527,1.0127,-0.992037,0.0902844,0.0616747,-0.0231238,
0.2124,0.033691,-0.44873,-1.8125,0.3125,-0.5625,0.022949,-0.020996,1.0054,0.991885,-0.092164,-0.0615827,0.0224614,
0.2124,0.033691,-0.44873,-1.6875,0.5625,-0.375,0.026855,-0.060059,1.0015,-0.991795,0.0936566,0.0609689,-0.0219239,
0.20508,0.043457,-0.43604,-2,0.25,-0.75,0.030762,-0.052246,0.99365,0.99162,-0.0957207,-0.0609289,0.0210415,
0.20508,0.043457,-0.43604,-2.4375,0.125,-1,0.030762,-0.056152,1.0054,-0.991394,0.098171,0.0610751,-0.0199336,
0.20508,0.043457,-0.43604,-2.25,-0.1875,-1.375,0.01123,-0.056152,0.98584,0.991168,-0.100399,-0.0615691,0.018501,
0.20215,0.043457,-0.44873,-1.4375,-0.1875,-1.5,-0.012207,-0.063965,0.98975,-0.991046,0.101754,0.0617423,-0.0169918,
0.20215,0.043457,-0.44873,-1.3125,-0.6875,-1.6875,0.019043,-0.056152,0.97412,-0.990882,0.102972,0.0627781,-0.0153394,
0.20215,0.043457,-0.44873,-0.6875,-0.8125,-1.375,0.003418,-0.063965,1.0015,-0.990777,0.103483,0.063894,-0.0140378,
0.20215,0.043457,-0.44873,-1.1875,-0.6875,-1.3125,0.01123,-0.071777,0.98193,0.990624,-0.104487,-0.0648904,0.0127529,
0.20215,0.043457,-0.44873,-1.4375,-0.375,-1.4375,0.019043,-0.052246,0.99756,-0.990488,0.105719,0.0652378,-0.011317,
0.20215,0.043457,-0.44873,-1.3125,-0.1875,-1.625,0.015137,-0.063965,0.98584,0.990338,-0.106943,-0.0657822,0.00967307,
0.20215,0.043457,-0.44873,-0.8125,-0.0625,-1.75,0.01123,-0.044434,1.0015,-0.990269,0.107685,0.0658556,-0.00794524,
0.20752,0.041016,-0.43848,-0.4375,0.25,-1.8125,0,-0.028809,0.98975,-0.990248,0.107916,0.0659823,-0.00612833,
0.20752,0.041016,-0.43848,0,0.625,-1.75,0.019043,-0.01709,1.0166,0.990277,-0.10788,-0.0657374,0.00436437,
0.20752,0.041016,-0.43848,-0.375,1.1875,-1.5625,0.003418,-0.036621,1.0322,-0.9903,0.108215,0.0649331,-0.00269771,
0.20508,0.043457,-0.44629,-0.5,1.125,-1.5625,0.015137,-0.028809,1.0054,0.990345,-0.108455,-0.0638877,0.00101237,
0.20508,0.043457,-0.44629,-0.75,1.5,-1.125,0.003418,-0.036621,0.98193,-0.990334,0.109278,0.0626437,0.000300817,
0.20508,0.043457,-0.44629,-1.125,1.3125,-0.6875,0.015137,-0.067871,1.0054,-0.990315,0.110197,0.0613056,0.0012011,
0.20508,0.043457,-0.44629,-1.5625,1.1875,-0.1875,0.015137,-0.052246,1.0054,0.990193,-0.111833,-0.0603068,-0.0015768,
0.2124,0.03125,-0.44385,-1.3125,0.75,0.125,0.0073242,-0.052246,1.0205,0.990089,-0.113045,-0.0597459,-0.00161966,
0.2124,0.03125,-0.44385,-0.75,0.25,0.3125,0.01123,-0.04834,0.99756,0.990002,-0.11386,-0.059645,-0.00139275,
0.2124,0.03125,-0.44385,-0.3125,-0.1875,0.375,0.019043,-0.044434,1.0054,0.98996,-0.11425,-0.0596046,-0.00102232,
0.21484,0.038574,-0.44629,-0.4375,-0.3125,0.75,-0.0039063,-0.067871,0.98975,0.989916,-0.114597,-0.0596742,-0.000316157,
0.21484,0.038574,-0.44629,-0.625,-0.0625,1,0.019043,-0.056152,1.0054,-0.989866,0.11512,0.0594947,-0.000587853,
0.21484,0.038574,-0.44629,-0.25,0,1.4375,0.01123,-0.04834,0.98975,0.98986,-0.115304,-0.0592047,0.00193197,
0.19238,0.033691,-0.44141,-0.3125,0,1.9375,0.019043,-0.040527,0.99365,0.989844,-0.115541,-0.0589249,0.00380887,
0.19238,0.033691,-0.44141,-0.8125,0.0625,1.625,0.030762,-0.052246,1.0054,-0.989773,0.116274,0.0585651,-0.00528906,
0.19238,0.033691,-0.44141,-1.0625,0,1.375,0,-0.028809,0.98975,0.989668,-0.117237,-0.0582875,0.00652939,
0.19238,0.033691,-0.44141,-1.1875,-0.375,1.375,0.019043,-0.04834,1.0015,0.989476,-0.118605,-0.0586231,0.00786692,
0.19971,0.04834,-0.44385,-1.25,-0.625,0.9375,0.019043,-0.052246,1.0127,-0.989312,0.119709,0.0590125,-0.00874865,
0.19971,0.04834,-0.44385,-0.625,-0.9375,0.6875,0.01123,-0.044434,1.0015,0.989153,-0.120496,-0.0599601,0.0095096,
0.19971,0.04834,-0.44385,-0.25,-0.9375,0.5625,0.015137,-0.04834,0.98584,-0.989037,0.120935,0.0608712,-0.0101297,
0.20752,0.041016,-0.43848,-0.3125,-0.75,0.3125,0.01123,-0.040527,0.98584,-0.988954,0.121324,0.0613866,-0.010511,
0.20752,0.041016,-0.43848,-0.5625,-0.25,0.0625,0.022949,-0.044434,0.98584,-0.988892,0.121791,0.0614533,-0.0105736,
0.20752,0.041016,-0.43848,-1,-0.0625,0.25,0.022949,-0.067871,1.0054,-0.988762,0.122708,0.0616735,-0.0107531,
0.20752,0.041016,-0.43848,-1.1875,0,0,0.019043,-0.04834,1.0015,-0.988621,0.123927,0.0615097,-0.0106911,
0.20752,0.041016,-0.43848,-0.8125,0.0625,-0.3125,0.019043,-0.052246,0.99365,-0.988509,0.12477,0.061669,-0.0103266,
0.20752,0.041016,-0.43848,-0.4375,0.3125,-0.5625,0.019043,-0.056152,0.98975,0.988501,-0.125085,-0.0612666,0.00972565,
0.20752,0.041016,-0.43848,-0.3125,0.375,-0.5,0.019043,-0.032715,0.99756,0.988468,-0.125443,-0.0611391,0.00917258,
0.2124,0.038574,-0.44629,-0.25,0.875,-0.625,0.019043,-0.04834,0.97803,0.988474,-0.125735,-0.0605454,0.00844156,
0.2124,0.038574,-0.44629,-0.3125,1.3125,-0.5625,-0.0039063,-0.036621,1.0015,-0.988517,0.125932,0.0595227,-0.00771159,
0.2124,0.038574,-0.44629,-0.75,1.25,-0.6875,-0.0039063,-0.052246,1.0166,-0.988522,0.126548,0.0582326,-0.00685677,
0.20996,0.025879,-0.45117,-0.75,1.25,-0.5625,0.015137,-0.056152,1.0054,-0.988477,0.127385,0.0572279,-0.00615764,
0.20996,0.025879,-0.45117,-0.875,1.8125,-0.25,0.003418,-0.056152,1.0166,0.988496,-0.128051,-0.055454,0.00566977,
0.20996,0.025879,-0.45117,-1.375,2.1875,0,0,-0.040527,1.0054,-0.988464,0.12925,0.0532239,-0.00528453,
0.20996,0.025879,-0.45117,-1.25,2.5,-0.125,0.003418,-0.036621,0.98975,-0.988408,0.130608,0.0509521,-0.00482199,
0.20215,0.038574,-0.44629,-1.25,2.875,-0.1875,0.022949,-0.036621,1.0054,-0.988361,0.131981,0.0483021,-0.00424818,
0.20215,0.038574,-0.44629,-0.9375,3.1875,-0.125,0,-0.040527,1.0244,0.988359,-0.133072,-0.0452952,0.00364955,
0.20215,0.038574,-0.44629,-0.875,2.9375,-0.125,0.01123,-0.044434,0.99365,0.988345,-0.134102,-0.0425187,0.00308567,
0.2124,0.043457,-0.44629,-1.0625,3.1875,0,0.0073242,-0.056152,1.0093,0.98836,-0.134955,-0.0394037,0.00264772,
0.2124,0.043457,-0.44629,-0.875,3,0,-0.0039063,-0.036621,0.99365,0.988382,-0.135626,-0.0364689,0.00224119,
0.2124,0.043457,-0.44629,-1,3,0.5625,0.01123,-0.071777,1.0283,0.988324,-0.136779,-0.0335922,0.0023913,
0.2124,0.043457,-0.44629,-1.25,3,0.4375,0.01123,-0.063965,1.0093,0.988276,-0.137822,-0.0306143,0.00239585,
0.2124,0.043457,-0.44629,-0.875,3.125,0.875,0.022949,-0.056152,1.0093,0.988218,-0.138885,-0.0274968,0.00277133,
0.2124,0.043457,-0.44629,-0.5,2.875,0.9375,0.0073242,-0.04834,1.0015,0.988194,-0.139574,-0.0246659,0.0033112,
0.2124,0.043457,-0.44629,-0.0625,2.9375,1.125,0.022949,-0.071777,1.0054,0.988221,-0.139856,-0.0216841,0.00397161,
0.20752,0.038574,-0.45361,0.25,2.9375,1.1875,0.019043,-0.063965,0.98193,0.988335,-0.139465,-0.0186835,0.00474524,
0.20752,0.038574,-0.45361,-0.125,3.125,1.5,0.019043,-0.071777,0.98193,0.988388,-0.139452,-0.015414,0.00571405,
0.20752,0.038574,-0.45361,-0.4375,3.125,1.4375,0.019043,-0.060059,1.0127,-0.988335,0.140093,0.0122432,-0.00671694,
0.20752,0.038574,-0.44873,-0.875,3.625,1.8125,0.015137,-0.052246,0.97803,0.988265,-0.140796,-0.00850911,0.00798193,
0.20752,0.038574,-0.44873,-0.4375,3.5625,1.9375,0.022949,-0.063965,0.97412,-0.988185,0.141442,0.00482491,-0.0094087,
0.20752,0.038574,-0.44873,-0.1875,4.125,1.8125,0.022949,-0.044434,1.0054,0.988126,-0.141854,-0.00060361,0.0106317,
0.20752,0.038574,-0.44873,0.1875,4.25,1.6875,0,-0.060059,1.0015,-0.988153,0.141534,-0.00375967,-0.0116271,
0.20996,0.033691,-0.44629,-0.0625,4.375,1.5625,0.01123,-0.067871,1.0054,0.98809,-0.141696,0.00838156,0.0125379,
0.20996,0.033691,-0.44629,-0.375,4.3125,1.875,0.01123,-0.071777,0.97803,-0.98798,0.142038,-0.0126117,-0.0137454,
0.20996,0.033691,-0.44629,-0.9375,4.3125,2,0.026855,-0.063965,0.98584,0.987743,-0.143104,0.016896,0.0150833,
0.2124,0.033691,-0.43848,-1.4375,4.3125,1.75,0.015137,-0.052246,0.9707,-0.987462,0.144343,-0.0212475,-0.0161442,
0.2124,0.033691,-0.43848,-1.3125,3.625,1.3125,0.003418,-0.060059,0.98193,-0.987145,0.145818,-0.0249349,-0.0169742,
0.2124,0.033691,-0.43848,-1.1875,3.25,0.6875,0.019043,-0.060059,0.98975,-0.986907,0.146822,-0.0280917,-0.0172228,
0.20508,0.03125,-0.44141,-0.5625,2.6875,0.1875,0.022949,-0.052246,0.97412,-0.986774,0.147229,-0.0306407,-0.0169847,
0.20508,0.03125,-0.44141,-0.625,2.25,-0.0625,0.0073242,-0.067871,1.0015,-0.986644,0.147697,-0.0327395,-0.0165683,
0.20508,0.03125,-0.44141,-0.5625,2.25,-0.25,-0.0078125,-0.071777,1.0054,-0.986521,0.148107,-0.0348247,-0.0159699,
0.20508,0.03125,-0.44141,-0.875,2.4375,-0.375,0.003418,-0.056152,1.0166,0.986343,-0.148824,0.0370491,0.015306,
0.2124,0.038574,-0.45654,-0.9375,2.875,-0.5,0.019043,-0.052246,1.0093,-0.986077,0.149961,-0.0397956,-0.0144231,
0.2124,0.038574,-0.45654,-0.5625,2.9375,-0.3125,0.019043,-0.052246,1.0205,-0.985851,0.150726,-0.0426432,-0.0137572,
0.2124,0.038574,-0.45654,-0.5,3.25,-0.3125,0.019043,-0.060059,1.0054,0.985611,-0.151429,0.0457991,0.0130441,
0.20752,0.041016,-0.44629,-0.25,3.4375,-0.4375,0.0073242,-0.060059,1.0205,-0.98545,0.151563,-0.048965,-0.0120838,
0.20752,0.041016,-0.44629,-0.125,3.9375,-0.25,-0.031738,-0.056152,0.98584,-0.985269,0.151561,-0.0526741,-0.0112285,
0.20752,0.041016,-0.44629,-0.5,4,-0.125,-0.0078125,-0.083496,1.0093,0.984953,-0.152261,0.0565697,0.0105232,
0.20752,0.041016,-0.44629,-0.9375,3.8125,-0.375,0,-0.04834,1.0205,0.984631,-0.153054,0.0600901,0.00960912,
0.20752,0.041016,-0.44629,-1,4,-0.375,0.0073242,-0.036621,0.99756,-0.984274,0.153907,-0.0637954,-0.00872527,
0.20752,0.041016,-0.44629,-0.9375,3.875,0,0,-0.067871,1.0093,-0.983915,0.154675,-0.0674309,-0.00821779,
0.20752,0.041016,-0.44629,-1.1875,3.9375,0,0.019043,-0.052246,1.0015,0.9835,-0.155696,0.0710958,0.00766167,
0.20752,0.028809,-0.44385,-1.5,4.375,0.375,0.01123,-0.067871,1.0127,-0.982924,0.157284,-0.0754534,-0.00751027,
0.20752,0.028809,-0.44385,-1.5625,4,0.875,0.019043,-0.052246,1.0093,0.982341,-0.158905,0.0795076,0.00783472,
0.20752,0.028809,-0.44385,-1.5625,4.0625,1,0.0073242,-0.067871,1.0093,0.981733,-0.160511,0.083641,0.00826809,
0.21484,0.036133,-0.44629,-1.5625,3.625,1.0625,0,-0.052246,0.97803,0.98121,-0.161793,0.0871793,0.00886245,
0.21484,0.036133,-0.44629,-1.625,3.0625,1.5625,0.0073242,-0.060059,0.98193,0.980637,-0.163382,0.090465,0.010056,
0.21484,0.036133,-0.44629,-1.625,2.8125,1.4375,0.015137,-0.040527,0.98975,0.980145,-0.164694,0.0932537,0.0110895,
0.21484,0.036133,-0.44629,-1.875,2.8125,1.5625,0.019043,-0.060059,0.99365,-0.979528,0.16651,-0.0963034,-0.0123445,
0.21777,0.036133,-0.44141,-1.1875,2.3125,1.5,0.0073242,-0.044434,0.98975,-0.979131,0.16738,-0.0986482,-0.0135302,
0.21777,0.036133,-0.44141,-0.5625,2.0625,1.25,-0.0078125,-0.044434,1.0054,0.978783,-0.167972,0.100928,0.0144789,
0.21777,0.036133,-0.44141,0,2,1.1875,-0.012207,-0.044434,1.0054,-0.97853,0.168031,-0.103145,-0.0153216,
0.21484,0.041016,-0.44141,0.375,2.0625,0.9375,0.003418,-0.060059,0.98584,-0.978329,0.167743,-0.105401,-0.0158774,
0.21484,0.041016,-0.44141,0.25,2.1875,1,-0.016113,-0.063965,1.0054,-0.978164,0.167296,-0.107538,-0.0164133,
0.21484,0.041016,-0.44141,-0.1875,2.5,0.6875,0.003418,-0.04834,1.0015,0.977819,-0.167579,0.110161,0.0167144,
0.21484,0.041016,-0.44141,0,2.6875,0.0625,0.0073242,-0.052246,0.98584,-0.977562,0.167471,-0.112632,-0.0163471,
0.21484,0.041016,-0.44141,0,3.1875,0,0.019043,-0.056152,0.98975,-0.977244,0.167381,-0.115564,-0.0158373,
0.21484,0.041016,-0.44141,0.1875,3.5,-0.4375,0,-0.044434,1.0093,-0.976918,0.16716,-0.118731,-0.0148396,
0.21484,0.041016,-0.44141,0.125,3.4375,-0.5625,0.01123,-0.04834,1.0127,0.976503,-0.167282,0.122055,0.0137593,
0.2124,0.041016,-0.44629,0.3125,3.875,-0.4375,0.019043,-0.063965,1.0093,0.976053,-0.167223,0.125798,0.0126612,
0.2124,0.041016,-0.44629,0.3125,4.0625,-0.75,0.019043,-0.04834,1.0054,-0.975566,0.167187,-0.129693,-0.0112762,
0.2124,0.041016,-0.44629,0.5625,4.1875,-0.8125,0.003418,-0.060059,0.98584,-0.975088,0.166916,-0.133697,-0.00977992,
0.22266,0.033691,-0.44385,1,4.25,-1.1875,0.015137,-0.040527,0.99365,0.974658,-0.166292,0.137674,0.00781353,
0.22266,0.033691,-0.44385,1,4.5625,-1.25,0.026855,-0.024902,1.0205,-0.974165,0.165661,-0.141964,-0.00577943,
0.22266,0.033691,-0.44385,1.625,4.5,-1.5,0,-0.04834,1.0015,-0.973842,0.164232,-0.145864,-0.00336571,
0.22266,0.033691,-0.44385,1.9375,4.5625,-1.1875,0.0073242,-0.056152,1.0166,0.973535,-0.162444,0.149896,0.00123984,
0.2124,0.041016,-0.44385,1.625,5,-1,0.019043,-0.063965,1.0093,-0.973011,0.161222,-0.154542,0.000744923,
0.2124,0.041016,-0.44385,1.5625,5.3125,-1.1875,0.019043,-0.04834,1.0054,-0.972479,0.159855,-0.159217,0.00295612,
0.2124,0.041016,-0.44385,1.625,5.5625,-1.125,-0.016113,-0.040527,0.98975,-0.971885,0.158294,-0.164268,0.00513889,
0.21777,0.041016,-0.44629,1.5625,5.75,-0.8125,0,-0.040527,1.0205,-0.971227,0.156807,-0.169434,0.00707575,
0.21777,0.041016,-0.44629,1.4375,5.75,-0.8125,-0.02002,-0.036621,1.0127,0.970517,-0.15543,0.174597,-0.00898901,
0.21777,0.041016,-0.44629,1.125,6.125,-0.625,0.003418,-0.052246,1.0127,-0.969576,0.154503,-0.180457,0.0106757,
0.2124,0.038574,-0.44629,1.25,6.125,-0.6875,-0.0078125,-0.056152,0.97412,0.9687,-0.153217,0.186055,-0.0124677,
0.2124,0.038574,-0.44629,0.5625,6.5,-0.1875,0.003418,-0.075684,1.0093,0.967538,-0.152677,0.192351,-0.0137074,
0.2124,0.038574,-0.44629,-0.0625,6.8125,-0.4375,0.003418,-0.060059,1.0015,0.966177,-0.152769,0.198903,-0.0151133,
0.2124,0.038574,-0.44629,-0.5625,8.3125,-0.875,-0.0039063,-0.067871,1.0054,-0.964387,0.153384,-0.206801,0.0170577,
0.21777,0.043457,-0.44141,-1,7.5625,0.0625,0,-0.040527,1.0127,-0.962733,0.154132,-0.213762,0.0179392,
0.21777,0.043457,-0.44141,-0.6875,7.6875,0.25,-0.016113,-0.060059,1.0015,0.961051,-0.154541,0.22085,-0.0187282,
0.21777,0.043457,-0.44141,0.5,7.0625,0,-0.0039063,-0.044434,0.98193,0.959631,-0.15389,0.227283,-0.0199117,
0.22021,0.033691,-0.44629,1.5625,6.125,0.1875,0.003418,-0.060059,0.97803,0.958441,-0.152328,0.233186,-0.020974,
0.22021,0.033691,-0.44629,1.75,5.375,0,-0.012207,-0.044434,1.0093,0.957413,-0.150668,0.238316,-0.0221778,
0.22021,0.033691,-0.44629,1.6875,4.875,0,0.003418,-0.044434,0.98193,-0.956462,0.149052,-0.243004,0.0232618,
0.22021,0.033691,-0.44629,1.4375,4.875,0,-0.016113,-0.056152,0.98975,0.955452,-0.147679,0.247664,-0.024317,
0.22021,0.033691,-0.44629,1.75,4.5625,-0.25,-0.016113,-0.067871,0.97803,-0.954534,0.146076,-0.251984,0.0256349,
0.22021,0.033691,-0.44629,2.125,4.3125,-0.5,-0.0039063,-0.067871,0.99365,0.953703,-0.144183,0.256022,-0.0272417,
0.22021,0.033691,-0.44629,2.375,3.9375,-0.3125,-0.012207,-0.056152,0.98193,-0.953089,0.141884,-0.259409,0.0287065,
0.21777,0.033691,-0.44385,2.375,4,-0.0625,-0.012207,-0.063965,0.97412,-0.952339,0.139629,-0.263226,0.0298936,
0.21777,0.033691,-0.44385,2.125,4.0625,0,-0.012207,-0.052246,0.99365,0.951627,-0.137461,0.266794,-0.0309904,
0.21777,0.033691,-0.44385,2.125,4,-0.25,-0.023926,-0.071777,1.0166,-0.950904,0.135361,-0.270264,0.0323109,
0.2124,0.028809,-0.43604,2.125,3.875,-0.0625,-0.031738,-0.032715,1.0015,-0.950094,0.133319,-0.273966,0.033434,
0.2124,0.028809,-0.43604,1.9375,3.8125,-0.125,-0.016113,-0.060059,1.0015,0.949256,-0.131458,0.277605,-0.0345537,
0.2124,0.028809,-0.43604,2.3125,3.8125,0.1875,-0.016113,-0.071777,1.0015,0.94846,-0.129157,0.281267,-0.035484,
0.2124,0.028809,-0.43604,2.4375,4.0625,0.625,-0.012207,-0.052246,0.98584,0.94761,-0.126675,0.285157,-0.0360843,
0.21484,0.041016,-0.44141,1.75,3.9375,0.625,0.01123,-0.060059,0.98584,-0.946685,0.124784,-0.288989,0.0364575,
0.21484,0.041016,-0.44141,1.125,3.8125,0.4375,0.019043,-0.075684,0.99365,-0.945813,0.12345,-0.292348,0.0368595,
0.21484,0.041016,-0.44141,0.9375,3.5625,0.5625,0.003418,-0.075684,0.97803,-0.944981,0.12226,-0.295495,0.0370611,
