1.000000,-0.000627,-0.000403,-0.000082,-0.001254,-0.000806,-0.000163,693,
0.999999,-0.001049,-0.000714,-0.000162,-0.002098,-0.001428,-0.000323,1522,
0.999998,-0.001661,-0.000901,-0.000076,-0.003323,-0.001803,-0.000149,2229,
0.999996,-0.002527,-0.001184,-0.000006,-0.005054,-0.002368,-0.000007,2937,
0.999993,-0.003227,-0.001683,0.000132,-0.006455,-0.003365,0.000275,3766,
0.999991,-0.003839,-0.001922,0.000127,-0.007678,-0.003842,0.000269,4595,
0.999988,-0.004440,-0.001917,0.000025,-0.008881,-0.003834,0.000068,5300,
0.999985,-0.005115,-0.001781,0.000075,-0.010231,-0.003562,0.000169,6007,
0.999982,-0.005691,-0.002050,0.000162,-0.011383,-0.004098,0.000348,6836,
0.999978,-0.006254,-0.002418,0.000229,-0.012510,-0.004833,0.000488,7667,
0.999975,-0.006579,-0.002466,0.000185,-0.013159,-0.004930,0.000402,8496,
0.999971,-0.007186,-0.002470,0.000065,-0.014373,-0.004940,0.000166,9204,
0.999966,-0.007733,-0.002665,-0.000294,-0.015466,-0.005334,-0.000546,10034,
0.999963,-0.008195,-0.002723,-0.000679,-0.016387,-0.005457,-0.001313,10863,
0.999959,-0.008646,-0.002467,-0.000969,-0.017287,-0.004950,-0.001896,11692,
0.999956,-0.009012,-0.002596,-0.000970,-0.018019,-0.005210,-0.001894,12523,
0.999951,-0.009516,-0.002560,-0.000827,-0.019027,-0.005136,-0.001604,13355,
0.999947,-0.009888,-0.002742,-0.000859,-0.019771,-0.005500,-0.001664,14184,
0.999943,-0.010281,-0.002764,-0.001026,-0.020557,-0.005548,-0.001995,15013,
0.999938,-0.010735,-0.002611,-0.001172,-0.021465,-0.005247,-0.002287,15845,
0.999934,-0.011219,-0.002029,-0.001287,-0.022433,-0.004087,-0.002528,16676,
0.999929,-0.011760,-0.001546,-0.001283,-0.023517,-0.003122,-0.002530,17507,
0.999926,-0.012102,-0.001074,-0.001078,-0.024203,-0.002174,-0.002129,18338,
0.999923,-0.012396,-0.000325,-0.000855,-0.024793,-0.000671,-0.001701,19170,
0.999916,-0.012914,0.000137,-0.000799,-0.025828,0.000253,-0.001600,19999,
0.999910,-0.013378,0.000513,-0.000961,-0.026758,0.001001,-0.001936,20829,
0.999904,-0.013794,0.001232,-0.001042,-0.027591,0.002435,-0.002117,21658,
0.999894,-0.014375,0.001914,-0.001029,-0.028755,0.003798,-0.002112,22487,
0.999886,-0.014932,0.002241,-0.000870,-0.029870,0.004456,-0.001807,23318,
0.999881,-0.015187,0.002550,-0.000783,-0.030380,0.005076,-0.001644,24148,
0.999875,-0.015468,0.003107,-0.000969,-0.030943,0.006183,-0.002033,24979,
0.999872,-0.015544,0.003643,-0.001272,-0.031100,0.007245,-0.002656,25809,
0.999868,-0.015541,0.004387,-0.001573,-0.031097,0.008724,-0.003282,26639,
0.999859,-0.015763,0.005456,-0.001677,-0.031548,0.010857,-0.003525,27468,
0.999849,-0.015984,0.006622,-0.001798,-0.031996,0.013185,-0.003808,28299,
0.999842,-0.016007,0.007433,-0.001907,-0.032046,0.014804,-0.004052,29130,
0.999837,-0.015961,0.008178,-0.002014,-0.031959,0.016290,-0.004289,29961,
0.999833,-0.015940,0.008709,-0.001984,-0.031919,0.017353,-0.004246,30791,
0.999829,-0.016226,0.008673,-0.002011,-0.032493,0.017278,-0.004303,31624,
0.999836,-0.015927,0.008301,-0.002268,-0.031897,0.016528,-0.004800,32455,
