0.217773,0.0385742,-0.446289,0,-0.0625,0.125,0.0112305,-0.0561523,1.02051,0.999945,-0.01005,-0.00278069,-0.000980304,-0.0200951,-0.00558081,-0.00190464,0.999975,-0.00657902,-0.00246626,0.000184842,-0.0131592,-0.00493,0.000402132,
0.212402,0.0336914,-0.44873,-1.6875,0.5625,-0.375,0.0268555,-0.0600586,1.00146,0.999935,-0.0109678,-0.00285744,-0.00120536,-0.0219294,-0.00574098,-0.00234792,0.999971,-0.00718634,-0.00247032,6.51485e-05,-0.0143733,-0.00493958,0.0001658,
0.202148,0.043457,-0.44873,-1.3125,-0.6875,-1.6875,0.019043,-0.0561523,0.974121,0.999924,-0.0118257,-0.00310024,-0.00168224,-0.0236417,-0.00623984,-0.00329097,0.999966,-0.00773349,-0.00266478,-0.000293847,-0.0154657,-0.00533395,-0.000546465,
0.202148,0.043457,-0.44873,-0.8125,-0.0625,-1.75,0.0112305,-0.0444336,1.00146,0.999913,-0.0125935,-0.00318763,-0.00220162,-0.025174,-0.00643021,-0.00432267,0.999963,-0.00819511,-0.00272278,-0.000678742,-0.0163869,-0.00545651,-0.00131283,
0.205078,0.043457,-0.446289,-0.75,1.5,-1.125,0.00341797,-0.0366211,0.981934,0.999903,-0.0133447,-0.00293791,-0.00264183,-0.0266749,-0.00594578,-0.00520485,0.999959,-0.00864568,-0.00246683,-0.000969258,-0.017287,-0.00495024,-0.00189581,
0.212402,0.03125,-0.443848,-0.3125,-0.1875,0.375,0.019043,-0.0444336,1.00537,0.999893,-0.0140129,-0.0031409,-0.00277227,-0.0280095,-0.00635888,-0.00545605,0.999956,-0.00901204,-0.00259635,-0.000970481,-0.0180195,-0.00520998,-0.00189411,
0.192383,0.0336914,-0.441406,-1.0625,0,1.375,0,-0.0288086,0.989746,0.999882,-0.0148083,-0.00306733,-0.00279363,-0.0296008,-0.0062167,-0.00549588,0.999951,-0.00951558,-0.00256021,-0.000826549,-0.0190274,-0.00513593,-0.00160431,
0.20752,0.0410156,-0.438477,-0.3125,-0.75,0.3125,0.0112305,-0.0405273,0.98584,0.99987,-0.0154791,-0.00327845,-0.00297844,-0.0309403,-0.00664832,-0.00585478,0.999947,-0.00988765,-0.00274185,-0.000858975,-0.0197711,-0.00550042,-0.00166366,
0.20752,0.0410156,-0.438477,-0.4375,0.3125,-0.5625,0.019043,-0.0561523,0.989746,0.999858,-0.0161784,-0.00335339,-0.00327459,-0.0323366,-0.00681184,-0.00643993,0.999943,-0.010281,-0.00276363,-0.00102618,-0.020557,-0.00554807,-0.00199545,
0.209961,0.0258789,-0.451172,-0.75,1.25,-0.5625,0.0151367,-0.0561523,1.00537,0.999845,-0.0169481,-0.00326734,-0.003508,-0.0338752,-0.00665262,-0.00690436,0.999938,-0.0107353,-0.00261091,-0.00117175,-0.021465,-0.00524669,-0.00228732,
0.202148,0.0385742,-0.446289,-0.9375,3.1875,-0.125,0,-0.0405273,1.02441,0.999832,-0.0177253,-0.00264885,-0.0037867,-0.0354325,-0.00543107,-0.00747841,0.999934,-0.0112188,-0.00202912,-0.00128687,-0.0224331,-0.00408686,-0.00252807,
0.212402,0.043457,-0.446289,-1.25,3,0.4375,0.0112305,-0.0639648,1.00928,0.999817,-0.0185754,-0.00219228,-0.00391297,-0.0371359,-0.00452915,-0.00774321,0.999929,-0.0117604,-0.00154621,-0.00128302,-0.0235174,-0.00312238,-0.0025295,
0.20752,0.0385742,-0.453613,-0.125,3.125,1.5,0.019043,-0.0717773,0.981934,0.999806,-0.019229,-0.00178429,-0.00381071,-0.0384467,-0.00371445,-0.00755144,0.999926,-0.0121024,-0.00107399,-0.00107782,-0.024203,-0.00217391,-0.00212949,
0.20752,0.0385742,-0.44873,0.1875,4.25,1.6875,0,-0.0600586,1.00146,0.999796,-0.019833,-0.0010117,-0.00371632,-0.0396609,-0.0021704,-0.00739107,0.999923,-0.0123964,-0.000324953,-0.000854836,-0.0247929,-0.00067105,-0.00170148,
0.212402,0.0336914,-0.438477,-1.1875,3.25,0.6875,0.019043,-0.0600586,0.989746,0.99978,-0.0206426,-0.000664254,-0.00377744,-0.0412828,-0.00148417,-0.00752587,0.999916,-0.0129136,0.000136822,-0.000798518,-0.0258282,0.000252997,-0.00160044,
0.212402,0.0385742,-0.456543,-0.9375,2.875,-0.5,0.019043,-0.0522461,1.00928,0.999763,-0.0213847,-0.000413769,-0.00408513,-0.0427689,-0.00100206,-0.00815072,0.99991,-0.0133783,0.000513479,-0.00096127,-0.0267584,0.00100114,-0.00193611,
0.20752,0.0410156,-0.446289,-0.5,4,-0.125,-0.0078125,-0.0834961,1.00928,0.999746,-0.0221162,0.000345609,-0.00426629,-0.0442385,0.000502335,-0.00854581,0.999904,-0.0137938,0.00123178,-0.00104154,-0.0275911,0.00243458,-0.00211686,
0.20752,0.0288086,-0.443848,-1.5,4.375,0.375,0.0112305,-0.0678711,1.01269,0.999726,-0.0229995,0.000911631,-0.00433156,-0.0460105,0.00162351,-0.0087028,0.999894,-0.0143747,0.00191406,-0.00102874,-0.0287545,0.00379816,-0.0021123,
0.214844,0.0361328,-0.446289,-1.625,2.8125,1.4375,0.0151367,-0.0405273,0.989746,0.999708,-0.023733,0.00100946,-0.00437325,-0.047479,0.00181075,-0.00879198,0.999886,-0.0149323,0.00224126,-0.000870277,-0.0298698,0.00445603,-0.00180731,
0.214844,0.0410156,-0.441406,0.375,2.0625,0.9375,0.00341797,-0.0600586,0.98584,0.999694,-0.024289,0.00128746,-0.00443634,-0.0485939,0.00235863,-0.00893266,0.999881,-0.0151872,0.00255007,-0.000783274,-0.0303799,0.00507577,-0.00164384,
0.214844,0.0410156,-0.441406,0.1875,3.5,-0.4375,0,-0.0444336,1.00928,0.999678,-0.0248287,0.00182383,-0.00485519,-0.0496799,0.0034054,-0.00979805,0.999875,-0.0154677,0.00310682,-0.00096862,-0.0309431,0.00618293,-0.00203315,
0.222656,0.0336914,-0.443848,1,4.25,-1.1875,0.0151367,-0.0405273,0.993652,0.999674,-0.0248931,0.00199784,-0.00534635,-0.0498122,0.0037282,-0.010789,0.999872,-0.0155443,0.00364273,-0.00127155,-0.0310997,0.00724506,-0.00265609,
0.212402,0.0410156,-0.443848,1.5625,5.3125,-1.1875,0.019043,-0.0483398,1.00537,0.999665,-0.0250923,0.00252531,-0.00582712,-0.0502188,0.00475652,-0.0117775,0.999868,-0.0155406,0.00438673,-0.00157311,-0.0310972,0.00872353,-0.00328227,
0.212402,0.0385742,-0.446289,0.5625,6.5,-0.1875,0.00341797,-0.0756836,1.00928,0.999647,-0.0256252,0.00354673,-0.00604363,-0.0512989,0.00678127,-0.0122653,0.999859,-0.0157633,0.00545575,-0.00167667,-0.0315477,0.0108573,-0.00352509,
0.217773,0.043457,-0.441406,0.5,7.0625,0,-0.00390625,-0.0444336,0.981934,0.999628,-0.0260958,0.00469377,-0.00641672,-0.0522583,0.00904927,-0.0130746,0.999849,-0.0159844,0.00662209,-0.00179805,-0.0319961,0.0131851,-0.0038076,
0.220215,0.0336914,-0.446289,1.75,4.5625,-0.25,-0.0161133,-0.0678711,0.978027,0.999613,-0.0264191,0.00563927,-0.00661714,-0.0529202,0.0109247,-0.0135283,0.999842,-0.0160067,0.00743348,-0.00190725,-0.0320457,0.0148041,-0.00405233,
0.217773,0.0336914,-0.443848,2.125,4,-0.25,-0.0239258,-0.0717773,1.0166,0.9996,-0.0266497,0.00658049,-0.00680289,-0.0533974,0.0127935,-0.0139527,0.999837,-0.0159608,0.0081779,-0.0020138,-0.0319591,0.0162896,-0.00428859,
0.214844,0.0410156,-0.441406,1.75,3.9375,0.625,0.0112305,-0.0600586,0.98584,0.999592,-0.026852,0.00689432,-0.00691583,-0.0538083,0.013412,-0.014198,0.999833,-0.0159396,0.00870896,-0.00198397,-0.0319186,0.0173526,-0.00424556,
0.212402,0.0336914,-0.441406,-0.0625,0.75,0.3125,0,-0.0444336,1.00146,0.999589,-0.0270113,0.0064382,-0.0071399,-0.0541229,0.0124857,-0.0146234,0.999829,-0.0162264,0.00867285,-0.00201091,-0.0324928,0.0172783,-0.00430324,
0.214844,0.0336914,-0.441406,2.875,-0.9375,-0.5,-0.0078125,-0.0249023,0.981934,0.999618,-0.025907,0.0060897,-0.0074403,-0.0519118,0.0117895,-0.0151921,0.999836,-0.0159272,0.0083012,-0.00226792,-0.0318967,0.0165282,-0.00480021,
0.214844,0.0385742,-0.433594,2.4375,-0.25,-0.5,-0.0200195,-0.0561523,1.00146,0.99961,-0.0260793,0.0062036,-0.00777439,-0.0522623,0.0119971,-0.0158681,0.999838,-0.0158265,0.00827178,-0.00243445,-0.0316977,0.0164646,-0.00513065,
0.214844,0.0336914,-0.446289,1.5625,-1.25,0.4375,-0.0317383,-0.0561523,1.00928,0.999604,-0.0262219,0.0064864,-0.00783867,-0.052553,0.0125569,-0.0160132,0.999838,-0.0158627,0.00816309,-0.00241708,-0.0317692,0.0162476,-0.00509305,
0.212402,0.0234375,-0.443848,1.75,-0.5,0.1875,-0.0239258,-0.0639648,0.98584,0.999602,-0.0262224,0.00697099,-0.00765771,-0.0525597,0.0135352,-0.015677,0.999838,-0.0158828,0.00813934,-0.00241522,-0.0318094,0.0162,-0.0050889,
0.220215,0.0336914,-0.441406,0.375,-0.8125,-0.125,-0.0161133,-0.0405273,1.00146,0.999596,-0.026234,0.00705874,-0.00829686,-0.0525931,0.0136769,-0.0169598,0.999835,-0.0161344,0.00798777,-0.00253887,-0.0323137,0.0158916,-0.00533536,
0.220215,0.0336914,-0.441406,0.1875,-1.375,-0.3125,-0.00390625,-0.0444336,1.00928,0.999594,-0.0264101,0.00627962,-0.00868113,-0.0529364,0.0120959,-0.0176891,0.999833,-0.0163964,0.00761598,-0.00267726,-0.0328378,0.0151422,-0.00560405,
0.222656,0.0336914,-0.44873,1.5625,-2.0625,-1.0625,-0.0200195,-0.0366211,1.00928,0.999605,-0.0257762,0.00637585,-0.00916865,-0.0516759,0.0122743,-0.0186613,0.999834,-0.0164295,0.00731707,-0.00298,-0.0329067,0.0145343,-0.00620013,
0.214844,0.0336914,-0.441406,2.6875,-0.5625,-1.3125,0.00732422,-0.0366211,1.00928,0.99962,-0.0252303,0.00563862,-0.00960439,-0.0505741,0.0107885,-0.0194884,0.999839,-0.0161753,0.00697298,-0.00329935,-0.0324003,0.0138374,-0.00682392,
0.209961,0.043457,-0.446289,1.8125,1.1875,-1,-0.0200195,-0.0405273,0.993652,0.999607,-0.0254391,0.00604039,-0.0101398,-0.0510062,0.0115604,-0.0205818,0.999837,-0.0161713,0.00722012,-0.00358834,-0.0323981,0.0143223,-0.00740986,
0.214844,0.0336914,-0.443848,0.8125,2.1875,-0.5,0.019043,-0.0444336,0.989746,0.999606,-0.0254262,0.00577923,-0.0103734,-0.0509775,0.0110266,-0.0210354,0.999834,-0.0162401,0.00734961,-0.00374419,-0.0325391,0.0145757,-0.00772675,
0.227539,0.03125,-0.436035,0.8125,-0.8125,-1.75,0,-0.0366211,0.970703,0.999615,-0.0250146,0.00505906,-0.0108895,-0.0501434,0.00956957,-0.0220264,0.999833,-0.0163518,0.00700546,-0.00414545,-0.0327653,0.0138735,-0.00851955,
0.214844,0.0385742,-0.436035,-0.5625,-0.875,-1.3125,-0.012207,-0.0444336,0.974121,0.999592,-0.0256801,0.00497529,-0.0114585,-0.0514782,0.00935814,-0.0231664,0.999826,-0.0167702,0.00682727,-0.00446808,-0.033605,0.0135027,-0.00916456,
0.227539,0.0336914,-0.433594,0.4375,-0.5625,-0.125,-0.0161133,-0.0522461,0.98584,0.999576,-0.0261484,0.00517279,-0.0117214,-0.0524224,0.00972835,-0.0237068,0.999822,-0.0170182,0.00675054,-0.00456399,-0.0341015,0.0133437,-0.0093571,
0.209961,0.043457,-0.438477,0.75,0.625,0,-0.00390625,-0.0444336,0.98584,0.999561,-0.0265567,0.00510572,-0.0120721,-0.0532409,0.00956592,-0.0244083,0.999818,-0.0171902,0.00676648,-0.00466839,-0.0344473,0.0133704,-0.00956872,
0.217773,0.0288086,-0.44873,1.625,-0.75,-1.375,0.00341797,-0.0561523,0.966797,0.999564,-0.0264871,0.00433277,-0.0123143,-0.0530845,0.00800951,-0.0248508,0.999819,-0.0172037,0.006482,-0.00495438,-0.0344751,0.0127915,-0.010131,
0.222656,0.0258789,-0.443848,1.1875,-1.875,-1.5,-0.0161133,-0.0522461,1.00537,0.999579,-0.0258635,0.00447797,-0.012384,-0.0518411,0.00831167,-0.0249927,0.999817,-0.0173265,0.00619095,-0.00526132,-0.0347214,0.0121976,-0.0107363,
0.222656,0.0361328,-0.446289,0.9375,-0.9375,-0.3125,-0.0078125,-0.0444336,0.989746,0.999565,-0.0261652,0.0042578,-0.0129101,-0.0524431,0.00783638,-0.0260356,0.999815,-0.0174775,0.00596781,-0.00541107,-0.0350227,0.0117445,-0.0110297,
0.222656,0.0361328,-0.446289,1.25,-0.5625,0.875,0,-0.0444336,0.98584,0.999563,-0.0262479,0.00369246,-0.0131224,-0.0525952,0.00669286,-0.0264308,0.999815,-0.0175492,0.00573529,-0.00534921,-0.0351628,0.0112809,-0.0108986,
0.220215,0.0336914,-0.441406,1.4375,-0.8125,1,0.0112305,-0.0444336,1.02051,0.999572,-0.0259863,0.00290685,-0.0131127,-0.0520507,0.00512973,-0.0263686,0.999818,-0.0175281,0.00536626,-0.0052494,-0.0351153,0.0105467,-0.0106858,
0.214844,0.0385742,-0.438477,1.5,-1.5625,-0.375,-0.0161133,-0.0405273,1.00146,0.999565,-0.0260267,0.00308406,-0.0135557,-0.0521388,0.00545984,-0.0272639,0.999818,-0.0175748,0.00514947,-0.00542746,-0.0352082,0.0101065,-0.0110347,
0.212402,0.0361328,-0.438477,0.0625,-0.8125,-0.5,-0.0078125,-0.0522461,1.00146,0.999544,-0.0266126,0.00302904,-0.013924,-0.0533112,0.00531425,-0.0280005,0.999812,-0.0178876,0.00497831,-0.00559098,-0.0358334,0.00975488,-0.0113587,
0.214844,0.0385742,-0.436035,0.125,0.3125,-0.625,0.00341797,-0.0366211,0.98584,0.999537,-0.0266487,0.00259099,-0.0144832,-0.0533736,0.00440767,-0.0290955,0.999807,-0.0181215,0.0048535,-0.00582077,-0.0363021,0.00949432,-0.011816,
0.214844,0.0385742,-0.436035,-0.5625,-0.4375,-0.5,0.00732422,-0.0522461,0.98584,0.999517,-0.0272415,0.00214687,-0.0148235,-0.0545476,0.00348404,-0.0297542,0.9998,-0.0185103,0.00463155,-0.00598405,-0.0370787,0.00903985,-0.012138,
0.212402,0.0234375,-0.44873,-0.3125,-1.125,0.25,-0.012207,-0.0366211,1.01269,0.999535,-0.0266662,0.00211298,-0.0146446,-0.0533952,0.00344296,-0.0293928,0.999794,-0.0187814,0.00465498,-0.00606571,-0.037622,0.00908033,-0.0123046,
0.209961,0.03125,-0.446289,0.4375,-1,0.375,-0.0078125,-0.0366211,1.00537,0.999554,-0.0259517,0.0021156,-0.0146157,-0.0519658,0.00347071,-0.0293325,0.999791,-0.0189975,0.00443291,-0.00615068,-0.0380522,0.00863038,-0.012468,
0.217773,0.0336914,-0.438477,0.0625,-0.9375,1.1875,-0.0161133,-0.0327148,1.00928,0.999566,-0.0254951,0.00242893,-0.0145499,-0.0510613,0.00411386,-0.0292155,0.999787,-0.0191936,0.00446608,-0.00611627,-0.0384445,0.00869559,-0.0124022,
0.209961,0.0209961,-0.44873,0.125,0,2,0.0112305,-0.0444336,1.00146,0.999588,-0.0249527,0.00205279,-0.014043,-0.0499635,0.00340308,-0.0281809,0.999789,-0.0192823,0.00415906,-0.00578169,-0.0386153,0.00809348,-0.011722,
0.209961,0.043457,-0.446289,-0.125,0.375,0,-0.0078125,-0.0444336,1.00146,0.999568,-0.025543,0.00220155,-0.0143784,-0.0511499,0.00366667,-0.0288611,0.999781,-0.0196154,0.0042082,-0.00589894,-0.0392832,0.00818323,-0.0119611,
0.20752,0.0288086,-0.443848,-0.125,1.5,-1.25,0.00341797,-0.0561523,1.01269,0.999555,-0.0259277,0.0019017,-0.0146272,-0.0519114,0.00304321,-0.0293443,0.999773,-0.019934,0.00432439,-0.00617213,-0.0399243,0.00840085,-0.0125146,
0.222656,0.043457,-0.441406,0,1.4375,-0.875,0,-0.0249023,1.00146,0.999546,-0.0258344,0.00193843,-0.0154125,-0.0517284,0.00307876,-0.0309161,0.999768,-0.0200583,0.00436528,-0.0065591,-0.0401768,0.0084655,-0.0132912,
0.217773,0.0288086,-0.428711,-0.4375,0.3125,0,0.019043,-0.0600586,0.981934,0.999537,-0.0261721,0.00138147,-0.0154276,-0.0523866,0.00195412,-0.0309183,0.999762,-0.0203739,0.00419196,-0.00659856,-0.040806,0.00811314,-0.0133656,
0.214844,0.03125,-0.441406,0.0625,-0.0625,0.6875,0.019043,-0.0522461,1.0166,0.999538,-0.0262244,0.000712526,-0.0153666,-0.0524705,0.000618435,-0.0307611,0.99976,-0.0205603,0.00392004,-0.00652904,-0.0411747,0.00756978,-0.0132169,
0.220215,0.03125,-0.446289,0.375,1.125,0,-0.0078125,-0.0249023,1.00537,0.999555,-0.0255117,0.00107445,-0.0153899,-0.0510561,0.0013627,-0.0308258,0.999765,-0.020206,0.00411255,-0.00670153,-0.04047,0.00795243,-0.0135669,
0.212402,0.03125,-0.446289,-0.25,0.625,-0.3125,-0.012207,-0.0327148,0.98584,0.999566,-0.0250184,0.00157594,-0.0154971,-0.0500849,0.00237508,-0.0310647,0.999758,-0.0203594,0.00443862,-0.00698477,-0.0407839,0.00859078,-0.0141479,
0.212402,0.03125,-0.446289,-0.1875,0.8125,0,-0.0239258,-0.0561523,1.00146,0.999556,-0.0253241,0.00232367,-0.0155416,-0.0507201,0.00385814,-0.0311923,0.99975,-0.0206709,0.00475508,-0.00703454,-0.0414119,0.0092171,-0.0142632,
0.225098,0.03125,-0.446289,0.875,0.625,-0.3125,0.00341797,-0.0249023,1.00928,0.999574,-0.0245395,0.00221929,-0.0156426,-0.0491476,0.00366897,-0.0313862,0.999757,-0.0203478,0.00459111,-0.00718592,-0.0407645,0.00888766,-0.0145563,
0.209961,0.0385742,-0.446289,1.6875,0.1875,-0.875,-0.0200195,-0.0288086,0.978027,0.999574,-0.0241872,0.00283433,-0.0161002,-0.0484646,0.00488743,-0.0323297,0.999757,-0.0201627,0.00488164,-0.00751367,-0.0404016,0.00945806,-0.0152218,
0.222656,0.0336914,-0.443848,1.1875,-0.4375,0.0625,-0.0078125,-0.0444336,0.981934,0.99956,-0.0244708,0.00300022,-0.0164659,-0.0490392,0.00519197,-0.0330707,0.999754,-0.0202686,0.0047695,-0.00761166,-0.0406126,0.00922823,-0.0154142,
0.20752,0.0258789,-0.438477,1.125,-1.25,0.4375,0.00341797,-0.0288086,1.00537,0.999583,-0.0236534,0.00255574,-0.0163353,-0.0473888,0.00433659,-0.0327842,0.999764,-0.0199105,0.00426564,-0.0075844,-0.0398883,0.00822734,-0.0153362,
0.225098,0.0336914,-0.431152,-0.0625,-2.875,0.8125,-0.0161133,-0.0522461,0.989746,0.999571,-0.0241881,0.00244132,-0.0163541,-0.0484547,0.0040894,-0.0328185,0.99976,-0.0202337,0.00386465,-0.00750842,-0.040528,0.00742366,-0.0151706,
0.209961,0.0234375,-0.443848,-0.625,-0.6875,2.4375,0.019043,-0.0561523,1.00928,0.999579,-0.0242534,0.00167685,-0.0158198,-0.0485587,0.00258492,-0.031713,0.999758,-0.0205262,0.00347684,-0.00709698,-0.0411043,0.00666069,-0.0143341,
0.220215,0.0258789,-0.443848,-0.1875,-0.1875,2.75,-0.00390625,-0.0405273,1.00146,0.999603,-0.0236341,0.00171552,-0.015218,-0.0473195,0.00271035,-0.0305099,0.999756,-0.0207917,0.00326335,-0.00675672,-0.0416301,0.00624418,-0.0136465,
0.220215,0.0385742,-0.44873,-1.25,-1.4375,1.875,-0.0078125,-0.0327148,0.997559,0.999588,-0.0241197,0.00173799,-0.0154365,-0.0482922,0.00272991,-0.0309493,0.999748,-0.0212259,0.00305455,-0.0066753,-0.0424954,0.00582422,-0.0134775,
0.217773,0.0336914,-0.436035,0.25,-1.4375,1.0625,0.0112305,-0.0522461,0.993652,0.999579,-0.0245507,0.00105462,-0.0154219,-0.049133,0.00135111,-0.0308876,0.999745,-0.0214363,0.00260238,-0.00655529,-0.0429095,0.00492242,-0.0132194,
0.212402,0.0288086,-0.433594,0.6875,-0.9375,-0.125,0.019043,-0.0483398,1.00537,0.999581,-0.0244647,0.000224208,-0.0154839,-0.0489353,-0.00030939,-0.0309707,0.999745,-0.0214672,0.00214363,-0.00662156,-0.0429654,0.00400188,-0.0133323,
0.220215,0.0185547,-0.446289,-0.4375,-0.4375,-0.8125,0.00341797,-0.0405273,1.00928,0.999595,-0.0239153,6.27064e-05,-0.0154168,-0.0478314,-0.000612033,-0.030829,0.999748,-0.021338,0.0018078,-0.00671275,-0.0427027,0.00332823,-0.0134997,
0.225098,0.03125,-0.438477,0,0.5625,-0.1875,-0.0161133,-0.0327148,0.997559,0.999601,-0.0235874,0.000733753,-0.0155446,-0.0471963,0.000733608,-0.0311165,0.999747,-0.0213009,0.00222044,-0.00684972,-0.0426348,0.00414796,-0.0137911,
0.209961,0.0234375,-0.44873,0.25,0.8125,0.9375,-0.0078125,-0.0327148,1.00146,0.99962,-0.0229125,0.00106879,-0.0152775,-0.0458563,0.00143668,-0.0305972,0.999755,-0.0209484,0.00249186,-0.00670716,-0.0419327,0.00470151,-0.013516,
0.209961,0.0234375,-0.44873,-0.1875,-0.3125,1.8125,-0.0078125,-0.0600586,1.00537,0.999616,-0.0234157,0.00144651,-0.0147528,-0.0468734,0.00220101,-0.0295663,0.999749,-0.021309,0.00249803,-0.0064022,-0.0426527,0.00472198,-0.0129082,
0.220215,0.043457,-0.438477,0,-1.625,1.3125,-0.0078125,-0.0405273,1.02051,0.999601,-0.0239683,0.00126983,-0.0148795,-0.0479738,0.00182538,-0.0298125,0.999744,-0.0215959,0.00225314,-0.00633475,-0.0432232,0.00423152,-0.012764,
0.212402,0.03125,-0.438477,-0.125,-0.5625,0.4375,0.0112305,-0.0483398,0.98584,0.999592,-0.0243368,0.000625707,-0.0149566,-0.0486916,0.000522914,-0.0299358,0.99974,-0.0218407,0.00191882,-0.00632601,-0.0437085,0.00356031,-0.012733,
0.214844,0.0288086,-0.44873,0,-0.125,-0.4375,0,-0.0522461,1.01269,0.999573,-0.0249927,0.000518033,-0.0151106,-0.0500006,0.000280312,-0.0302389,0.999732,-0.0221567,0.00181301,-0.00646818,-0.0443397,0.00333842,-0.0130137,
0.220215,0.0361328,-0.443848,0.375,1.25,-0.5,0.0112305,-0.0522461,1.00928,0.999558,-0.0254191,0.000348298,-0.0154275,-0.0508483,-8.80158e-05,-0.0308639,0.999726,-0.0223483,0.00183587,-0.00664413,-0.0447239,0.00337377,-0.0133672,
0.214844,0.03125,-0.443848,0.125,1.3125,-0.1875,0.00732422,-0.0483398,1.00146,0.999553,-0.0254955,-6.00032e-05,-0.0156373,-0.0509885,-0.000917314,-0.0312626,0.999721,-0.0225591,0.0018417,-0.00676432,-0.045146,0.00337719,-0.0136085,
0.212402,0.0361328,-0.446289,0.1875,1.1875,0.3125,0.00732422,-0.0483398,0.993652,0.999537,-0.0259522,-0.000186406,-0.0158855,-0.0518977,-0.00119716,-0.0317519,0.999716,-0.0227837,0.00186514,-0.00681348,-0.0455958,0.00341875,-0.0137086,
0.220215,0.0336914,-0.443848,1.625,0.875,0,-0.00390625,-0.0366211,1.00146,0.999555,-0.025105,0.000262407,-0.0160855,-0.0502173,-0.000283072,-0.0321754,0.999719,-0.0225251,0.00203265,-0.00714932,-0.0450822,0.00374209,-0.0143868,
0.222656,0.0234375,-0.441406,0.5625,1.375,-0.6875,-0.012207,-0.0366211,1.00146,0.999572,-0.0244189,0.000786651,-0.0160761,-0.0488616,0.000787507,-0.0321825,0.999724,-0.0221912,0.00250607,-0.00727346,-0.0444218,0.00468797,-0.0146548,
0.217773,0.0361328,-0.443848,0.625,-0.0625,-0.4375,0.0151367,-0.0522461,0.997559,0.999559,-0.0247745,0.000333931,-0.0163413,-0.0495584,-0.000142126,-0.0326906,0.999721,-0.022312,0.00226234,-0.0074222,-0.0446603,0.00419221,-0.0149419,
0.212402,0.0336914,-0.441406,-0.25,-0.4375,0.25,-0.00390625,-0.0444336,1.0166,0.999544,-0.0251272,0.000653581,-0.0167353,-0.0502744,0.000465547,-0.0334944,0.999713,-0.0226494,0.00216816,-0.00753296,-0.0453344,0.00399385,-0.0151605,
0.227539,0.03125,-0.441406,0.0625,0,1.5,-0.00390625,-0.0444336,1.00146,0.999557,-0.0246487,0.00110607,-0.0166368,-0.0493324,0.001391,-0.0333196,0.999707,-0.0229234,0.00216459,-0.00744218,-0.0458821,0.00398673,-0.0149799,
