0.2148438,0.04101563,-0.4536133},
{0.2148438,0.04101563,-0.4536133},
{0.2050781,0.03125,-0.4384766},
{0.2099609,0.03857422,-0.4414063},
{0.2021484,0.02587891,-0.4438477},
{0.2148438,0.03613281,-0.4462891},
{0.2021484,0.02099609,-0.4438477},
{0.2050781,0.03857422,-0.4462891},
{0.2021484,0.02587891,-0.4462891},
{0.2050781,0.02099609,-0.4511719},
{0.2177734,0.03857422,-0.4462891},
{0.2124023,0.03369141,-0.4487305},
{0.2021484,0.04345703,-0.4487305},
{0.2021484,0.04345703,-0.4487305},
{0.2050781,0.04345703,-0.4462891},
{0.2124023,0.03125,-0.4438477},
{0.1923828,0.03369141,-0.4414063},
{0.2075195,0.04101563,-0.4384766},
{0.2075195,0.04101563,-0.4384766},
{0.2099609,0.02587891,-0.4511719},
{0.2021484,0.03857422,-0.4462891},
{0.2124023,0.04345703,-0.4462891},
{0.2075195,0.03857422,-0.4536133},
{0.2075195,0.03857422,-0.4487305},
{0.2124023,0.03369141,-0.4384766},
{0.2124023,0.03857422,-0.456543},
{0.2075195,0.04101563,-0.4462891},
{0.2075195,0.02880859,-0.4438477},
{0.2148438,0.03613281,-0.4462891},
{0.2148438,0.04101563,-0.4414063},
{0.2148438,0.04101563,-0.4414063},
{0.2226563,0.03369141,-0.4438477},
{0.2124023,0.04101563,-0.4438477},
{0.2124023,0.03857422,-0.4462891},
{0.2177734,0.04345703,-0.4414063},
{0.2202148,0.03369141,-0.4462891},
{0.2177734,0.03369141,-0.4438477},
{0.2148438,0.04101563,-0.4414063},
{0.2124023,0.03369141,-0.4414063},
{0.2148438,0.03369141,-0.4414063},
{0.2148438,0.03857422,-0.4335938},
{0.2148438,0.03369141,-0.4462891},
{0.2124023,0.0234375,-0.4438477},
{0.2202148,0.03369141,-0.4414063},
{0.2202148,0.03369141,-0.4414063},
{0.2226563,0.03369141,-0.4487305},
{0.2148438,0.03369141,-0.4414063},
{0.2099609,0.04345703,-0.4462891},
{0.2148438,0.03369141,-0.4438477},
{0.2275391,0.03125,-0.4360352},
{0.2148438,0.03857422,-0.4360352},
{0.2275391,0.03369141,-0.4335938},
{0.2099609,0.04345703,-0.4384766},
{0.2177734,0.02880859,-0.4487305},
{0.2226563,0.02587891,-0.4438477},
{0.2226563,0.03613281,-0.4462891},
{0.2226563,0.03613281,-0.4462891},
{0.2202148,0.03369141,-0.4414063},
{0.2148438,0.03857422,-0.4384766},
{0.2124023,0.03613281,-0.4384766},
{0.2148438,0.03857422,-0.4360352},
{0.2148438,0.03857422,-0.4360352},
{0.2124023,0.0234375,-0.4487305},
{0.2099609,0.03125,-0.4462891},
{0.2177734,0.03369141,-0.4384766},
{0.2099609,0.02099609,-0.4487305},
{0.2099609,0.04345703,-0.4462891},
{0.2075195,0.02880859,-0.4438477},
{0.2226563,0.04345703,-0.4414063},
{0.2177734,0.02880859,-0.4287109},
{0.2148438,0.03125,-0.4414063},
{0.2202148,0.03125,-0.4462891},
{0.2124023,0.03125,-0.4462891},
{0.2124023,0.03125,-0.4462891},
{0.2250977,0.03125,-0.4462891},
{0.2099609,0.03857422,-0.4462891},
{0.2226563,0.03369141,-0.4438477},
{0.2075195,0.02587891,-0.4384766},
{0.2250977,0.03369141,-0.4311523},
{0.2099609,0.0234375,-0.4438477},
{0.2202148,0.02587891,-0.4438477},
{0.2202148,0.03857422,-0.4487305},
{0.2177734,0.03369141,-0.4360352},
{0.2124023,0.02880859,-0.4335938},
{0.2202148,0.01855469,-0.4462891},
{0.2250977,0.03125,-0.4384766},
{0.2099609,0.0234375,-0.4487305},
{0.2099609,0.0234375,-0.4487305},
{0.2202148,0.04345703,-0.4384766},
{0.2124023,0.03125,-0.4384766},
{0.2148438,0.02880859,-0.4487305},
{0.2202148,0.03613281,-0.4438477},
{0.2148438,0.03125,-0.4438477},
{0.2124023,0.03613281,-0.4462891},
{0.2202148,0.03369141,-0.4438477},
{0.2226563,0.0234375,-0.4414063},
{0.2177734,0.03613281,-0.4438477},
{0.2124023,0.03369141,-0.4414063},
{0.2275391,0.03125,-0.4414063},
{0.2148438,0.02880859,-0.4384766},
{0.2124023,0.0234375,-0.4414063},
{0.2226563,0.03125,-0.4384766},
{0.2148438,0.03125,-0.4438477},
{0.2202148,0.02587891,-0.4414063},
{0.2202148,0.02587891,-0.4414063},
{0.2177734,0.02099609,-0.4414063},
{0.2177734,0.03125,-0.4438477},
{0.2148438,0.02099609,-0.4384766},
{0.2148438,0.02880859,-0.4311523},
{0.2148438,0.02099609,-0.4414063},
{0.2177734,0.02099609,-0.4462891},
{0.2275391,0.03125,-0.4384766},
{0.2226563,0.03369141,-0.4414063},
{0.2099609,0.03125,-0.4438477},
{0.2099609,0.02880859,-0.4414063},
{0.2148438,0.01855469,-0.4438477},
{0.2124023,0.03125,-0.4414063},
{0.2124023,0.03613281,-0.4384766},
{0.2226563,0.02587891,-0.4335938},
{0.2202148,0.02099609,-0.4360352},
{0.2226563,0.0234375,-0.4384766},
{0.2202148,0.03857422,-0.4462891},
{0.2177734,0.03125,-0.4438477},
{0.2177734,0.02099609,-0.4438477},
{0.2124023,0.02587891,-0.4414063},
{0.2124023,0.0234375,-0.4462891},
{0.2202148,0.03125,-0.4360352},
{0.2226563,0.02587891,-0.4438477},
