0.2099608927965164,0.03125,-0.4487304985523224,-0.9375,-1.25,0.875,0.01904297061264515,-0.0522460900247097,0.9780272841453552,0.9999998807907104,-0.0004034500452689826,-0.0001223111030412838,-6.088812733651139e-05,-0.04623111709952354,-0.01401863340288401,-0.006971610710024834
0.2099608927965164,0.03125,-0.4487304985523224,-0.9375,-1.25,0.875,0.01904297061264515,-0.0522460900247097,0.9780272841453552,0.9999996423721313,-0.0008069013711065054,-0.0002444827114231884,-0.0001218916950165294,-0.09246069192886353,-0.02802691608667374,-0.0139451501891017
0.2099608927965164,0.03125,-0.4487304985523224,-0.9375,-1.875,0.25,0.01904297061264515,-0.0678710862994194,0.99755859375,0.9999991655349731,-0.00121461704839021,-0.0003779278777074069,-0.0001943491661222652,-0.1391765028238297,-0.04333436116576195,-0.02221816033124924
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-1.3125,-2,0.125,0.02685547061264515,-0.0327148400247097,0.98974609375,0.9999985098838806,-0.001613318221643567,-0.0005602746969088912,-0.000309483177261427,-0.1848529428243637,-0.06425987929105759,-0.03536054864525795
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-1.75,-2.125,0,0.003417968982830644,-0.0327148400247097,0.9936522841453552,0.999997615814209,-0.002041670959442854,-0.0006646058754995465,-0.0004344801418483257,-0.233925461769104,-0.07625970989465714,-0.04963219910860062
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-1.5625,-2.3125,-0.1875,0,-0.00927734375,1.020508050918579,0.999996542930603,-0.002450567204505205,-0.000766653916798532,-0.0006007171468809247,-0.2807620167732239,-0.08802048861980438,-0.0686216801404953
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-1.25,-2.1875,-0.0625,-0.00390625,-0.0288085900247097,1.020508050918579,0.9999952912330627,-0.002860738197341561,-0.0008439645171165466,-0.0007350058294832706,-0.3277460634708405,-0.09695174545049667,-0.08394855260848999
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-1,-1.9375,-0.0625,0.01123046968132257,-0.0327148400247097,1.00146496295929,0.9999938607215881,-0.00325979245826602,-0.0009691834566183388,-0.0008631112868897617,-0.3734498918056488,-0.1113820374011993,-0.09854286164045334
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-0.8125,-1.6875,0.0625,-0.0078125,-0.0444335900247097,1.009276986122131,0.999992311000824,-0.003660472575575113,-0.001012752763926983,-0.000976173672825098,-0.41934734582901,-0.1164615675806999,-0.1114358976483345
0.2148437947034836,0.0410156287252903,-0.4536133110523224,-0.625,-1.3125,0,0.01513671968132257,-0.0327148400247097,1.00146496295929,0.9999905824661255,-0.004043939523398876,-0.001131094293668866,-0.001102622598409653,-0.463260293006897,-0.1301237046718597,-0.1258263289928436
0.2124022990465164,0.03857421875,-0.4384765923023224,-0.875,-1.0625,0.375,0.007324219215661287,-0.0327148400247097,0.98193359375,0.9999886751174927,-0.004440091550350189,-0.001209363806992769,-0.001218734192661941,-0.5086305737495422,-0.1392015367746353,-0.1390402913093567
0.2124022990465164,0.03857421875,-0.4384765923023224,-0.8125,-0.625,0.4375,0.003417968982830644,-0.0249023400247097,1.00537097454071,0.9999866485595703,-0.00483053782954812,-0.001257662079297006,-0.00134616915602237,-0.5533478260040283,-0.1448608338832855,-0.153562068939209
0.2124022990465164,0.03857421875,-0.4384765923023224,-1.1875,-0.625,0.625,-0.00390625,-0.0561523400247097,1.012694954872131,0.9999843835830688,-0.005246918182820082,-0.001273101661354303,-0.001430994481779635,-0.6010473966598511,-0.146744966506958,-0.1632126271724701
0.2050780951976776,0.03125,-0.4384765923023224,-1.4375,-0.6875,0.625,0.02294922061264515,-0.0405273400247097,1.009276986122131,0.9999818801879883,-0.00565644446760416,-0.00140287191607058,-0.001515845884568989,-0.6479417681694031,-0.1617371141910553,-0.1727916300296783
0.2050780951976776,0.03125,-0.4384765923023224,-1.625,-1.0625,0.8125,0,-0.0522460900247097,0.9858397841453552,0.9999791383743286,-0.006090658251196146,-0.001438943785615265,-0.001583548611961305,-0.6976825594902039,-0.1659928262233734,-0.180454283952713
0.2050780951976776,0.03125,-0.4384765923023224,-1.625,-1,0.6875,0.03076172061264515,-0.0405273400247097,0.9936522841453552,0.9999762177467346,-0.006495058070868254,-0.001614723238162696,-0.001663271919824183,-0.7439782023429871,-0.1862675249576569,-0.1893919259309769
0.2050780951976776,0.03125,-0.4384765923023224,-2,-0.875,0.625,0.01904297061264515,-0.0600585900247097,0.98974609375,0.999972939491272,-0.006936776451766491,-0.001718175131827593,-0.001729172887280583,-0.7945643067359924,-0.1982579529285431,-0.1967790424823761
0.2099608927965164,0.03857421875,-0.4414063096046448,-2.6875,-1.1875,0.625,0.01904297061264515,-0.0444335900247097,1.00537097454071,0.9999693036079407,-0.007392583880573511,-0.001839139498770237,-0.00182374007999897,-0.8467540144920349,-0.2122888267040253,-0.2074226886034012
0.2099608927965164,0.03857421875,-0.4414063096046448,-2.875,-1.3125,0.625,0.02294922061264515,-0.0600585900247097,1.009276986122131,0.9999653697013855,-0.007858908735215664,-0.001966581214219332,-0.001902633463032544,-0.9001486897468567,-0.2270598411560059,-0.2162493616342545
0.2099608927965164,0.03857421875,-0.4414063096046448,-3.125,-1.375,0.875,0.007324219215661287,-0.0327148400247097,1.00146496295929,0.9999611973762512,-0.008330053649842739,-0.002049194881692529,-0.00200823019258678,-0.9540975093841553,-0.2367289662361145,-0.2281637787818909
0.2021483927965164,0.0258789099752903,-0.4438476860523224,-2.875,-1.9375,0.75,0.02685547061264515,-0.0678710862994194,1.00537097454071,0.9999567270278931,-0.008798288181424141,-0.002220026450231671,-0.002049571136012673,-1.007706522941589,-0.2564525306224823,-0.232618123292923
0.2021483927965164,0.0258789099752903,-0.4438476860523224,-2.75,-2.375,0.5625,0.03515625,-0.0600585900247097,0.97412109375,0.9999520778656006,-0.009245298802852631,-0.002452495042234659,-0.002099179662764072,-1.058865666389465,-0.2832468450069427,-0.2379420697689056
