0.99966,-0.024636,-0.0067306,-0.0060782
0.99964,-0.025025,-0.006692,-0.0062409
0.99963,-0.025442,-0.0067089,-0.0063873
0.99962,-0.025842,-0.006789,-0.0065921
0.99961,-0.026257,-0.0068169,-0.0067683
0.9996,-0.026615,-0.0067976,-0.0070332
0.9996,-0.026695,-0.0065177,-0.007367
0.9996,-0.026482,-0.0066383,-0.0077236
0.99959,-0.026693,-0.0064,-0.0080485
0.99958,-0.026843,-0.0064391,-0.0084617
0.99957,-0.027112,-0.0062245,-0.0087579
0.99956,-0.02752,-0.006206,-0.0089012
0.99955,-0.027916,-0.0062071,-0.0090901
0.99955,-0.027967,-0.0058159,-0.0092256
0.99956,-0.027691,-0.0057205,-0.0094477
0.99956,-0.027452,-0.0060087,-0.0095384
0.99955,-0.027805,-0.0058441,-0.0096012
0.99954,-0.028156,-0.0059754,-0.0097288
0.99953,-0.028457,-0.0059484,-0.0099373
0.99953,-0.028212,-0.0061978,-0.010026
0.99953,-0.028344,-0.0065579,-0.010066
0.99954,-0.028068,-0.006332,-0.010083
0.99953,-0.028198,-0.0066479,-0.010263
0.99951,-0.028579,-0.0067389,-0.010412
0.9995,-0.028915,-0.0067519,-0.010617
0.99949,-0.029254,-0.0068185,-0.010802
0.99948,-0.029368,-0.0067582,-0.011157
0.99947,-0.029546,-0.0070163,-0.011409
0.99946,-0.029934,-0.0071253,-0.011521
0.99945,-0.030195,-0.007269,-0.011809
0.99943,-0.030502,-0.007387,-0.012063
0.99942,-0.030833,-0.0074763,-0.012288
0.99943,-0.030529,-0.0075657,-0.012514
0.99942,-0.0305,-0.0077593,-0.012855
0.99943,-0.030289,-0.0074019,-0.012951
0.99943,-0.030345,-0.0069817,-0.013069
0.99944,-0.030002,-0.0069514,-0.012964
0.99945,-0.029718,-0.006685,-0.012863
0.99946,-0.029413,-0.0064534,-0.0128
0.99948,-0.029086,-0.006258,-0.012747
0.99948,-0.028915,-0.0064324,-0.012939
0.99948,-0.02883,-0.0059853,-0.013104
0.99947,-0.028917,-0.0058242,-0.013492
0.99946,-0.029289,-0.0056352,-0.013675
0.99946,-0.029294,-0.0052042,-0.013888
0.99945,-0.029699,-0.0051015,-0.013988
0.99943,-0.030102,-0.005006,-0.014121
0.99942,-0.030397,-0.005122,-0.014269
0.99941,-0.030622,-0.0049113,-0.01455
0.9994,-0.030966,-0.0049595,-0.014623
0.99939,-0.031255,-0.0050859,-0.014689
0.99938,-0.031607,-0.0051358,-0.014711
0.99937,-0.031753,-0.0053636,-0.014814
0.99937,-0.031594,-0.0054962,-0.014982
0.99936,-0.031853,-0.005661,-0.015012
0.99937,-0.03157,-0.0057687,-0.015038
0.99937,-0.031677,-0.0052593,-0.015073
0.99936,-0.032039,-0.0050517,-0.014892
0.99935,-0.032435,-0.0049173,-0.014773
0.99935,-0.032407,-0.0051535,-0.014691
0.99937,-0.032087,-0.0051332,-0.014616
0.99937,-0.031938,-0.0046701,-0.014537
0.99938,-0.031817,-0.0049144,-0.014509
0.99938,-0.031541,-0.005076,-0.014467
0.99939,-0.031551,-0.0046692,-0.014263
0.99939,-0.031641,-0.004213,-0.014215
0.9994,-0.031319,-0.0039713,-0.014165
0.9994,-0.031224,-0.0042217,-0.01431
0.9994,-0.031098,-0.0044608,-0.014454
0.99939,-0.031285,-0.0046759,-0.014597
0.99938,-0.031606,-0.0044602,-0.014822
0.99938,-0.031657,-0.0039408,-0.014876
0.99937,-0.032012,-0.003622,-0.014939
0.99937,-0.031846,-0.00321,-0.015142
0.99938,-0.03151,-0.0030862,-0.015289
0.99937,-0.031881,-0.0028037,-0.015407
0.99936,-0.031914,-0.0030258,-0.01557
0.99938,-0.031663,-0.0030322,-0.015368
0.99939,-0.031379,-0.00308,-0.015272
0.9994,-0.031134,-0.0029495,-0.01499
0.99941,-0.030939,-0.0025286,-0.015021
0.99939,-0.031297,-0.0025767,-0.015159
0.9994,-0.031005,-0.0026561,-0.015146
0.9994,-0.031128,-0.0029387,-0.015157
0.99941,-0.030782,-0.0028816,-0.015161
0.99942,-0.030534,-0.002527,-0.015155
0.99942,-0.030309,-0.0021394,-0.015148
0.99941,-0.030645,-0.0020318,-0.015285
0.9994,-0.030861,-0.0016501,-0.01534
0.9994,-0.030835,-0.0015386,-0.015708
0.99939,-0.031023,-0.0016195,-0.016002
0.99938,-0.031174,-0.0018416,-0.016145
0.99939,-0.030901,-0.0015527,-0.016394
0.99938,-0.030819,-0.0017308,-0.016662
0.99937,-0.03106,-0.0018728,-0.016793
0.99937,-0.03098,-0.0020931,-0.016965
0.99936,-0.0313,-0.0018975,-0.017177
0.99937,-0.030906,-0.0019091,-0.017204
0.99938,-0.030528,-0.0019453,-0.017246
0.9994,-0.0301,-0.0016772,-0.017273
0.99941,-0.029678,-0.0016855,-0.017284
0.9994,-0.029906,-0.001757,-0.017435
0.9994,-0.02988,-0.0019338,-0.017639
0.9994,-0.029707,-0.0013855,-0.017779
0.99941,-0.029355,-0.0010668,-0.018036
0.99941,-0.02914,-0.00052782,-0.018153
0.9994,-0.029362,-0.00039278,-0.018458
0.99939,-0.029529,0.00012073,-0.0186
0.99938,-0.029889,0.0003036,-0.018674
0.99937,-0.030216,0.00039931,-0.018853
0.99935,-0.030593,0.0007985,-0.018971
0.99935,-0.030364,0.0010104,-0.019266
0.99934,-0.030632,0.0015446,-0.019391
0.99934,-0.030513,0.0018612,-0.019768
0.99935,-0.030254,0.0017502,-0.01967
0.99936,-0.029838,0.0020951,-0.019639
0.99937,-0.029415,0.0021187,-0.019618
0.99938,-0.029231,0.0026489,-0.019581
0.99937,-0.029388,0.0031239,-0.019561
0.99936,-0.029695,0.0032164,-0.019529
0.99937,-0.029385,0.0036597,-0.019478
0.99937,-0.029534,0.0041041,-0.019437
0.99938,-0.029125,0.0044372,-0.019399
0.99937,-0.029265,0.0048968,-0.019392
0.99938,-0.028862,0.0052332,-0.01935
0.99939,-0.028542,0.0056131,-0.019198
0.99939,-0.028714,0.0059926,-0.019037
0.9994,-0.028258,0.0061691,-0.018906
0.9994,-0.028437,0.0060115,-0.018986
0.99939,-0.028683,0.0058849,-0.019041
0.99938,-0.029002,0.005858,-0.0191
0.99939,-0.028648,0.0057735,-0.019079
0.99939,-0.0287,0.0054447,-0.019073
0.9994,-0.028396,0.0052285,-0.019073
0.99939,-0.028583,0.0055561,-0.019076
0.9994,-0.028263,0.0058256,-0.019073
0.99941,-0.028044,0.0061633,-0.019077
0.99942,-0.027602,0.0062684,-0.019086
0.99943,-0.02712,0.0061774,-0.019116
0.99944,-0.026678,0.0059239,-0.01917
0.99945,-0.026603,0.0055028,-0.019246
0.99944,-0.026728,0.0057942,-0.019369
0.99944,-0.026736,0.0054405,-0.019547
0.99943,-0.026961,0.0056331,-0.019689
0.99942,-0.026863,0.0059987,-0.019824
0.99942,-0.026953,0.0056609,-0.019999
0.99941,-0.027266,0.0057275,-0.020139
0.9994,-0.027542,0.0054965,-0.020246
0.99941,-0.02714,0.0056138,-0.020258
0.99941,-0.027124,0.0059594,-0.020243
0.99941,-0.027287,0.0055946,-0.020271
0.99942,-0.0269,0.0055943,-0.020084
0.99943,-0.026464,0.005576,-0.019985
0.99944,-0.026162,0.0058223,-0.019854
0.99945,-0.026026,0.0061409,-0.019665
0.99946,-0.025603,0.0060404,-0.019526
0.99948,-0.025363,0.0058508,-0.019231
0.99948,-0.025103,0.0061339,-0.019104
0.99948,-0.025244,0.0057621,-0.019148
0.99948,-0.024976,0.0060018,-0.019277
0.99947,-0.025351,0.0060541,-0.019319
0.99948,-0.024999,0.0061813,-0.019403
0.99947,-0.024937,0.0062282,-0.01979
0.99947,-0.024947,0.0062819,-0.020167
0.99947,-0.024897,0.0058666,-0.020299
0.99946,-0.025148,0.0055502,-0.020428
0.99945,-0.025321,0.005184,-0.020589
0.99945,-0.02518,0.0053261,-0.020926
0.99944,-0.025287,0.0056228,-0.020984
0.99945,-0.024929,0.0057914,-0.021048
0.99944,-0.025199,0.0055229,-0.021146
0.99944,-0.025408,0.0057139,-0.021217
0.99943,-0.025405,0.006046,-0.021289
0.99944,-0.025119,0.0057196,-0.021505
0.99944,-0.024844,0.0053559,-0.021595
0.99943,-0.024923,0.005627,-0.021841
0.99943,-0.025096,0.0058822,-0.021997
0.99942,-0.025365,0.005812,-0.022152
0.99941,-0.025571,0.0056119,-0.02234
0.9994,-0.025742,0.0058678,-0.022599
0.99939,-0.026044,0.0058023,-0.022732
0.99937,-0.02629,0.0060781,-0.022906
0.99937,-0.026437,0.0064826,-0.022932
0.99936,-0.026784,0.0065706,-0.022969
0.99936,-0.026656,0.0062664,-0.022998
0.99937,-0.026305,0.0061137,-0.022961
0.99938,-0.02591,0.0060332,-0.022906
0.99939,-0.025481,0.0060959,-0.02288
0.99941,-0.02506,0.0060253,-0.022843
0.99941,-0.024898,0.005632,-0.022908
0.99942,-0.024561,0.0053668,-0.022953
0.99943,-0.024265,0.005065,-0.022989
0.99944,-0.023898,0.0051515,-0.023043
0.99943,-0.023945,0.0047206,-0.023114
0.99944,-0.023731,0.0050006,-0.023149
0.99942,-0.024082,0.0050537,-0.02338
0.99941,-0.024438,0.0051693,-0.023592
0.9994,-0.024801,0.0049539,-0.023744
0.99939,-0.025185,0.0048232,-0.023838
0.99938,-0.025515,0.004972,-0.023893
0.99937,-0.025632,0.0053194,-0.023918
0.99937,-0.025437,0.0056642,-0.023936
0.99936,-0.025783,0.0056804,-0.024057
0.99935,-0.02607,0.0055256,-0.024209
0.99934,-0.026148,0.0057365,-0.024529
0.99933,-0.026397,0.005587,-0.024747
0.99932,-0.026635,0.0057669,-0.024994
0.99931,-0.026702,0.0054416,-0.025175
0.9993,-0.026644,0.0055206,-0.025585
0.99931,-0.026271,0.0052936,-0.025544
0.99932,-0.026079,0.0049235,-0.025462
0.99934,-0.025684,0.0047679,-0.025399
0.99935,-0.02527,0.0047026,-0.025363
0.99936,-0.024982,0.0048493,-0.025229
0.99937,-0.024666,0.0046164,-0.025059
0.99938,-0.024347,0.0047597,-0.024937
0.99939,-0.023988,0.00457,-0.02484
0.9994,-0.023991,0.0045343,-0.024492
0.99941,-0.023618,0.0046014,-0.024401
0.9994,-0.023963,0.0046895,-0.024469
0.99939,-0.024213,0.0046139,-0.024745
0.99938,-0.024464,0.004342,-0.02484
0.99938,-0.024533,0.004695,-0.024881
0.99938,-0.024178,0.0048629,-0.024989
0.99937,-0.024512,0.0047396,-0.025042
0.99937,-0.024536,0.0043563,-0.025138
0.99939,-0.024129,0.0042199,-0.024986
0.9994,-0.023764,0.0040721,-0.02475
0.99942,-0.023462,0.0042251,-0.024476
0.99941,-0.023782,0.0042408,-0.024584
0.99941,-0.023725,0.0038247,-0.024593
0.9994,-0.023949,0.0040838,-0.024631
0.99941,-0.023845,0.0036704,-0.024643
0.99941,-0.023449,0.0035778,-0.024688
0.99942,-0.023082,0.0036953,-0.024754
0.99943,-0.022674,0.0035555,-0.024881
0.99942,-0.022866,0.0037478,-0.025073
0.99942,-0.02265,0.0034034,-0.025275
0.99942,-0.022311,0.0031993,-0.025455
0.99942,-0.022248,0.0035109,-0.025637
0.99941,-0.022352,0.003192,-0.025892
0.9994,-0.022723,0.0032168,-0.026012
0.99939,-0.02307,0.0030483,-0.02612
0.99939,-0.022771,0.0033164,-0.026165
0.9994,-0.022488,0.0035996,-0.026259
0.99939,-0.022403,0.003988,-0.026342
0.99939,-0.022574,0.0037063,-0.026555
0.99938,-0.022466,0.0034512,-0.026833
0.99937,-0.022801,0.0036329,-0.026951
0.99936,-0.023165,0.003521,-0.027097
0.99935,-0.023405,0.0037399,-0.027335
0.99934,-0.023724,0.0034963,-0.027452
0.99934,-0.02347,0.0032197,-0.027607
0.99934,-0.023369,0.0035427,-0.027735
0.99932,-0.023543,0.0037871,-0.027963
0.99933,-0.02335,0.0034357,-0.028072
0.99934,-0.022995,0.0034773,-0.027955
0.99935,-0.022626,0.0035136,-0.027845
0.99936,-0.022254,0.0033683,-0.027697
0.99937,-0.021911,0.0031413,-0.027584
0.99937,-0.02191,0.0034832,-0.027561
0.99938,-0.021517,0.0035407,-0.027549
0.99939,-0.021173,0.0032946,-0.027536
0.99938,-0.021437,0.0034425,-0.027697
0.99938,-0.021561,0.0030613,-0.02772
0.99937,-0.021841,0.0027974,-0.027796
0.99937,-0.021627,0.0030893,-0.02781
0.99937,-0.021977,0.0029033,-0.027819
0.99936,-0.022251,0.0031604,-0.027796
0.99935,-0.022624,0.0030939,-0.02784
0.99936,-0.022257,0.0031552,-0.02767
0.99938,-0.021972,0.0029168,-0.027476
0.99939,-0.021598,0.0029032,-0.027301
0.9994,-0.021239,0.0027824,-0.027131
0.99942,-0.020892,0.0026823,-0.026927
0.99943,-0.020582,0.0024621,-0.026796
0.99944,-0.020199,0.002461,-0.026672
0.99943,-0.020562,0.002507,-0.02682
0.99942,-0.020865,0.0027429,-0.026944
0.99941,-0.021218,0.0026331,-0.027048
0.9994,-0.021392,0.0030295,-0.027049
0.99941,-0.02112,0.0028086,-0.027058
0.9994,-0.021446,0.0026409,-0.027078
0.99939,-0.021661,0.0024057,-0.027289
0.99938,-0.02201,0.0023469,-0.027468
0.99936,-0.022387,0.0023931,-0.027631
0.99935,-0.022735,0.0023274,-0.027798
0.99934,-0.022701,0.0022082,-0.02818
0.99933,-0.023069,0.0022983,-0.028349
0.99932,-0.023414,0.002314,-0.028557
0.99933,-0.023038,0.002339,-0.028497
0.99932,-0.023254,0.0026398,-0.028318
0.99932,-0.023406,0.0022877,-0.028276
0.99932,-0.023803,0.00224,-0.028193
0.99933,-0.023446,0.0022561,-0.028086
0.99934,-0.023077,0.0022014,-0.028019
0.99935,-0.022737,0.0020392,-0.027941
0.99935,-0.02282,0.0016565,-0.027913
0.99936,-0.022494,0.0018784,-0.027885
0.99937,-0.022113,0.0017721,-0.027861
0.99937,-0.021738,0.0019391,-0.027838
0.99938,-0.021394,0.0021629,-0.027824
0.99939,-0.020999,0.002286,-0.02782
0.99938,-0.021379,0.0024187,-0.027817
0.99938,-0.021314,0.0028474,-0.027826
0.99937,-0.021583,0.0031913,-0.027834
0.99937,-0.021507,0.0036102,-0.027836
0.99938,-0.021184,0.0038371,-0.027848
0.99939,-0.020824,0.0036999,-0.027881
0.99938,-0.0212,0.0036261,-0.027931
0.99939,-0.020834,0.0034576,-0.027992
0.99938,-0.021067,0.0037757,-0.02802
0.99937,-0.021316,0.0041092,-0.028022
0.99936,-0.021659,0.0043258,-0.028026
0.99937,-0.021333,0.004592,-0.027961
0.99938,-0.021013,0.0048627,-0.027909
0.99939,-0.020755,0.0045665,-0.027868
0.99939,-0.020631,0.0049676,-0.027871
0.99939,-0.020295,0.0047455,-0.027891
0.9994,-0.019899,0.0049285,-0.027912
0.9994,-0.01959,0.0052285,-0.027964
0.9994,-0.019426,0.0049258,-0.028185
0.99939,-0.019681,0.0048779,-0.028453
0.99938,-0.019787,0.0051735,-0.028684
0.99937,-0.020101,0.0052573,-0.028813
0.99936,-0.020344,0.0053108,-0.029094
0.99934,-0.020601,0.0054559,-0.029301
0.99934,-0.020914,0.0052877,-0.029335
0.99933,-0.021243,0.0051971,-0.029435
0.99933,-0.021064,0.0048231,-0.029469
0.99934,-0.02068,0.0049813,-0.029532
0.99935,-0.020268,0.0048842,-0.02947
0.99936,-0.019902,0.0046464,-0.029401
0.99937,-0.019541,0.004392,-0.02933
0.99936,-0.019821,0.0041184,-0.02937
0.99936,-0.019842,0.0036616,-0.029416
0.99936,-0.019988,0.0032179,-0.029448
0.99935,-0.020363,0.0031667,-0.029487
0.99935,-0.020688,0.0032872,-0.029505
0.99934,-0.02082,0.0028254,-0.029585
0.99935,-0.02049,0.0029737,-0.029605
0.99936,-0.020249,0.0031506,-0.029383
0.99937,-0.02037,0.0032936,-0.028995
0.99937,-0.020437,0.002894,-0.028826
0.99937,-0.020483,0.0032505,-0.028669
0.99939,-0.020087,0.0031958,-0.028501
0.99939,-0.02016,0.0035544,-0.028316
0.99939,-0.02018,0.0039296,-0.028127
0.99941,-0.019851,0.0038097,-0.027872
0.99942,-0.01962,0.0034918,-0.027727
0.99942,-0.019972,0.0032999,-0.027536
0.99941,-0.020216,0.0029965,-0.02765
0.9994,-0.020558,0.0030088,-0.027801
0.99939,-0.020839,0.0030578,-0.028029
0.99938,-0.02126,0.0030315,-0.028021
0.99937,-0.021639,0.0030468,-0.028114
0.99936,-0.022025,0.0029753,-0.028196
0.99935,-0.022325,0.0027136,-0.028303
0.99934,-0.022552,0.0023559,-0.028308
0.99934,-0.022581,0.0026972,-0.028295
0.99933,-0.022912,0.0028163,-0.028296
0.99934,-0.022857,0.0023857,-0.028216
0.99935,-0.022724,0.0020495,-0.027979
0.99936,-0.022422,0.0022541,-0.027925
0.99936,-0.022382,0.0018325,-0.027897
0.99937,-0.021984,0.0018447,-0.027869
0.99937,-0.021752,0.0015074,-0.027867
0.99938,-0.021392,0.0014013,-0.027857
0.99939,-0.021049,0.0014146,-0.027723
0.9994,-0.020716,0.001323,-0.027594
0.99941,-0.020392,0.0014541,-0.027482
0.99941,-0.020129,0.0012083,-0.027633
0.99942,-0.019948,0.0015576,-0.027669
0.99941,-0.020338,0.0016288,-0.027719
0.99941,-0.020166,0.0019985,-0.02774
0.99941,-0.019824,0.0020156,-0.027909
0.9994,-0.020063,0.001868,-0.028164
0.99939,-0.020371,0.0017505,-0.028368
0.9994,-0.020002,0.0018128,-0.028223
0.99941,-0.01963,0.0019378,-0.028087
0.99942,-0.01932,0.0017326,-0.027944
0.99942,-0.019341,0.0021218,-0.027813
0.99943,-0.019259,0.0017548,-0.027688
0.99943,-0.019225,0.0021278,-0.027537
0.99943,-0.019563,0.002273,-0.027337
0.99944,-0.019313,0.0019532,-0.027263
0.99944,-0.019448,0.0015492,-0.027215
0.99944,-0.019275,0.0018461,-0.027159
0.99943,-0.019589,0.0019449,-0.027283
0.99942,-0.019937,0.0019378,-0.027409
0.99941,-0.020254,0.0020877,-0.027515
0.9994,-0.020602,0.0019204,-0.027616
0.99941,-0.020309,0.0021402,-0.027614
0.99941,-0.020266,0.0017284,-0.027654
0.99941,-0.020527,0.0014178,-0.027678
0.9994,-0.020894,0.0012571,-0.027621
0.9994,-0.021107,0.0015615,-0.027536
0.9994,-0.02083,0.0012853,-0.027522
0.99941,-0.02062,0.00096579,-0.027439
0.9994,-0.021004,0.00093686,-0.027387
0.9994,-0.021246,0.001237,-0.027336
0.99941,-0.020853,0.0013007,-0.027317
0.9994,-0.021177,0.0014963,-0.027409
0.9994,-0.020919,0.001836,-0.027512
0.99941,-0.020553,0.0020436,-0.027581
0.9994,-0.020857,0.0018742,-0.02768
0.99939,-0.021023,0.001647,-0.027906
0.99938,-0.021371,0.0018076,-0.028005
0.99937,-0.021727,0.0017906,-0.028107
0.99936,-0.022086,0.0017192,-0.028117
0.99936,-0.022213,0.0013964,-0.028116
0.99935,-0.022477,0.0017301,-0.028084
0.99934,-0.022806,0.0019273,-0.028195
0.99933,-0.02317,0.0020357,-0.028281
0.99932,-0.023533,0.0020077,-0.028348
0.99931,-0.023747,0.0017392,-0.028426
0.99931,-0.023955,0.0014529,-0.028453
0.9993,-0.02413,0.0018324,-0.028481
0.99929,-0.024461,0.0019451,-0.02857
0.9993,-0.024277,0.0016114,-0.028544
0.99931,-0.023834,0.0016911,-0.02853
0.9993,-0.024169,0.001622,-0.028541
0.99931,-0.023817,0.0018351,-0.028413
0.99932,-0.02367,0.0022091,-0.028238
0.99933,-0.023276,0.0023979,-0.028154
0.99934,-0.022899,0.0025504,-0.028064
0.99935,-0.02261,0.0027826,-0.027883
0.99936,-0.022208,0.0029149,-0.027841
0.99937,-0.021804,0.0029968,-0.027752
0.99936,-0.022132,0.0029869,-0.027901
0.99935,-0.022355,0.0026859,-0.02798
0.99934,-0.022661,0.0024603,-0.028107
0.99934,-0.022935,0.0027028,-0.028154
0.99933,-0.023144,0.0030054,-0.02819
0.99932,-0.023361,0.0028004,-0.02845
0.99932,-0.023052,0.0026617,-0.028631
0.99932,-0.023209,0.0023019,-0.028534
0.99933,-0.023086,0.0019768,-0.028332
0.99934,-0.022843,0.0022857,-0.028251
0.99935,-0.022462,0.002178,-0.02819
0.99936,-0.022108,0.0022674,-0.027995
0.99937,-0.02174,0.0024118,-0.027918
0.99938,-0.021548,0.0027675,-0.027842
0.99938,-0.021379,0.0024331,-0.027788
0.99938,-0.021757,0.0024764,-0.027718
0.99939,-0.02136,0.0026016,-0.027671
0.9994,-0.020973,0.002786,-0.027591
0.9994,-0.02069,0.0025731,-0.027507
0.9994,-0.02069,0.0030429,-0.027489
0.99941,-0.02033,0.0032783,-0.02739
0.99942,-0.020031,0.0031794,-0.027229
0.99944,-0.019737,0.0031987,-0.027005
0.99944,-0.019374,0.0034048,-0.026952
0.99944,-0.019679,0.0036884,-0.026944
0.99944,-0.01939,0.0034877,-0.026993
0.99943,-0.019769,0.0034435,-0.027066
0.99942,-0.019899,0.0038369,-0.027211
0.99942,-0.020058,0.0041806,-0.027331
0.99941,-0.020365,0.0043791,-0.027431
0.9994,-0.020503,0.0039938,-0.027547
0.99939,-0.020816,0.0037333,-0.027658
0.99938,-0.021192,0.0037284,-0.027733
0.99938,-0.021455,0.0034314,-0.027802
0.99938,-0.021355,0.0037901,-0.027786
0.99938,-0.02129,0.0041662,-0.027771
0.99937,-0.02163,0.004021,-0.027736
0.99938,-0.021232,0.004124,-0.02764
0.99939,-0.021444,0.0041959,-0.027353
0.9994,-0.021048,0.0041208,-0.02725
0.99941,-0.020659,0.0042377,-0.027196
0.99941,-0.02078,0.0045353,-0.026973
0.99942,-0.020617,0.0041836,-0.02691
0.99942,-0.020293,0.0044017,-0.026822
0.99941,-0.020622,0.0045443,-0.026968
0.99941,-0.020761,0.0049149,-0.027086
0.9994,-0.020452,0.0051167,-0.027306
0.99941,-0.020143,0.0053822,-0.027245
0.99941,-0.020037,0.0057705,-0.027119
0.99943,-0.019861,0.0057151,-0.026809
0.99944,-0.019565,0.0059414,-0.026646
0.99943,-0.019388,0.0063297,-0.026799
0.99943,-0.01917,0.0064629,-0.027125
0.99942,-0.019558,0.0066243,-0.027197
0.99941,-0.019457,0.006336,-0.02741
0.9994,-0.019817,0.0062447,-0.027606
0.9994,-0.020104,0.0059534,-0.027744
0.99941,-0.019791,0.0057032,-0.027664
0.99941,-0.019445,0.0056751,-0.027564
0.99942,-0.019333,0.0052983,-0.027424
0.99943,-0.018993,0.0051746,-0.027347
0.99944,-0.018841,0.0047922,-0.027382
0.99943,-0.018895,0.0051328,-0.027426
0.99944,-0.018623,0.0048221,-0.027458
0.99945,-0.018314,0.004569,-0.027426
0.99945,-0.01794,0.0045026,-0.027403
0.99945,-0.018138,0.0041225,-0.027358
0.99945,-0.018383,0.0043745,-0.027268
0.99946,-0.018029,0.0043287,-0.02721
0.99947,-0.017716,0.004441,-0.027124
0.99947,-0.017413,0.0045693,-0.027012
0.99948,-0.017077,0.0046355,-0.026888
0.99949,-0.016852,0.0044027,-0.026664
0.99949,-0.017087,0.0040871,-0.026537
0.99948,-0.017457,0.0041178,-0.026676
0.99947,-0.017836,0.0040397,-0.026807
0.99946,-0.018194,0.0039419,-0.02698
0.99945,-0.01855,0.0039166,-0.027159
0.99945,-0.018261,0.0041317,-0.0272
0.99945,-0.018663,0.0040731,-0.027237
0.99944,-0.019049,0.0040914,-0.027314
0.99943,-0.019418,0.0039668,-0.027453
0.99942,-0.019785,0.0037987,-0.027512
0.99941,-0.019707,0.0038671,-0.027866
0.9994,-0.020119,0.0038286,-0.027904
0.99939,-0.020505,0.0037332,-0.028
0.99939,-0.020367,0.0034002,-0.028133
0.99938,-0.020747,0.0034825,-0.028248
0.99939,-0.020448,0.0032605,-0.028271
0.99939,-0.020203,0.0029762,-0.028307
0.99938,-0.020531,0.0032106,-0.028325
0.99938,-0.020921,0.0030396,-0.028291
0.99938,-0.020774,0.0026516,-0.028249
0.99939,-0.020417,0.0027669,-0.028211
0.9994,-0.020132,0.0030297,-0.028198
0.9994,-0.019765,0.0031913,-0.028175
0.9994,-0.020093,0.0033342,-0.02806
0.9994,-0.019866,0.0036897,-0.027962
0.99942,-0.019503,0.0038551,-0.02782
0.99942,-0.019095,0.0039436,-0.027741
0.99944,-0.018877,0.0041975,-0.027483
0.99943,-0.019192,0.0041963,-0.027593
0.99942,-0.01929,0.0046838,-0.027671
0.99941,-0.019579,0.0046185,-0.027739
0.99941,-0.019561,0.0051589,-0.027809
0.99941,-0.019618,0.0056644,-0.027704
