{0.25,-1.4375,1.0625},
{0.6875,-0.9375,-0.125},
{-0.4375,-0.4375,-0.8125},
{0,0.5625,-0.1875},
{0.25,0.8125,0.9375},
{-0.1875,-0.3125,1.8125},
{0,-1.625,1.3125},
{-0.125,-0.5625,0.4375},
{0,-0.125,-0.4375},
{0.375,1.25,-0.5},
{0.125,1.3125,-0.1875},
{0.1875,1.1875,0.3125},
{1.625,0.875,0},
{0.5625,1.375,-0.6875},
{0.625,-0.0625,-0.4375},
{-0.25,-0.4375,0.25},
{0.0625,0,1.5},
{0.6875,1.625,0.5625},
{0.25,2.25,-1.0625},
{0.375,1.0625,-2.6875},
{0.4375,-0.9375,-1.9375},
{1.0625,0.0625,-0.1875},
{0.4375,0.125,0},
{0.0625,1.1875,-0.75},
{-0.4375,1.75,-0.5625},
{-0.0625,-1.375,-0.6875},
{-0.5625,-1.5625,-0.5625},
{-0.8125,-1.3125,-0.5},
{-0.25,-0.6875,0},
{-0.5625,-0.625,0},
{-0.625,0,0.5},
{-0.625,0,0},
{0.0625,-1,-0.5625},
{0.6875,2,-0.6875},
{0.75,4.5,-0.75},
{1.8125,3.875,-1.75},
{1,1.8125,-1.0625},
{1.875,0.875,0},
{2.375,0.5,1.1875},
{1.375,-1,0.6875},
{1.9375,-2.375,0.4375},
{0.8125,-3.375,0.5625},
{-0.0625,-1.1875,1.1875},
{1.3125,-1.9375,0.4375},
{2.3125,-0.5,1.125},
{2.75,-2.625,1.1875},
{2.375,-5.125,0.75},
{1,-3.0625,1.4375},
{1.25,-1.9375,1.5},
{1.3125,1.875,0.4375},
{2.25,1.6875,-0.0625},
{2.1875,-1.25,-0.4375},
{1.125,0.25,-0.125},
{2.6875,-0.5,0.125},
{0.625,0.1875,1.625},
{1.6875,0.5,2.375},
{0.75,2.0625,1.5},
{-0.6875,3.4375,1.9375},
{-1.0625,-1,3.0625},
{3.875,-3.8125,2.25},
{6.3125,0.6875,2.5625},
{7.875,-4.9375,0.3125},
{4.8125,7.625,5.375},
{7.875,6.8125,7.8125},
{8.625,10.3125,13.6875},
{15.1875,15.25,2.5},
{9.1875,11.875,-1.0625},
{15.25,4.375,-10.1875},
{15.5625,7.9375,6.625},
{21.125,9.4375,14.1875},
{40.1875,9.5,12.1875},
{55.1875,12.75,14.875},
{63,15.625,15.5625},
{68.9375,15.875,15.875},
{68.125,5.0625,5.9375},
{77.5625,-1.1875,12.0625},
{91.5625,-12.0625,22.4375},
{81.75,-17.9375,20.8125},
{74.25,-20.0625,17.375},
{79.5,-25.375,16.5625},
{87.8125,-33.1875,6.5625},
{108.4375,-44.5,-14.1875},
{118.3125,-37.6875,-33.75},
{115.625,-26.4375,-21.4375},
{118.1875,-29.625,-14.875},
{114.25,-38.75,-16.5},
{108,-43.125,-18.625},
{137.5,-44.75,-29.8125},
{133.9375,-36.875,-25.5625},
{131.5625,-19.3125,-24.5625},
{143.625,-15.4375,-31.75},
{128.125,16.4375,-14},
{103.0625,10.9375,-0.4375},
{105.5,11.9375,3.625},
{96.9375,30.5625,11.8125},
{115.375,29.375,11.9375},
{127.6875,19.6875,11.125},
{133.3125,11.4375,4.125},
{141.25,25.9375,4.4375},
{115.875,16.4375,5.8125},
{120.875,14.6875,17.5},
{114.1875,-3.0625,18.5},
{107.125,-5.6875,12.25},
{102,5,4.6875},
{81.75,-11.5,3.75},
{83.9375,-19.125,8},
{80.3125,-2.0625,6.9375},
{104.125,-11.4375,-3},
{98.875,-24.125,-4},
{89.8125,7.5,5.125},
{104.9375,27.5625,5.875},
{77.5625,30.3125,1.8125},
{66.5625,33.9375,3.25},
{67.25,26.4375,3.3125},
{65.875,17.8125,-0.6875},
{55.0625,28.6875,-9.1875},
{33.875,35.4375,-17.5},
{34.3125,32.875,-16.9375},
{30,10.0625,-23.25},
{34.9375,-2.6875,-22.4375},
{25.5,-11.0625,-16.625},
{24.25,-11.8125,-12.25},
{23.5625,-16.125,-11.5625},
{18,-14.4375,-13.875},
{13.9375,-6.75,-12.0625},
{2.6875,-4.125,-3.8125},
{9.0625,-1.625,-3.4375},
{12.625,3.3125,-5.0625},
{6.8125,10.8125,-5.3125},
{1.5625,8.875,-5.4375},
{-0.625,0.8125,-4.375},
{-0.125,-4.25,-2.6875},
{-1.6875,-3.6875,-2.1875},
{-6.125,-1.0625,-4.5},
{-5.1875,2.1875,-5.375},
{-1.375,3.1875,-1.8125},
{-4.75,5.8125,0.875},
{-8.9375,5.4375,-0.1875},
{-9.5,1.75,1.75},
{-9.8125,-1.0625,2.5625},
{-3.875,-1.1875,1.3125},
{-11.625,2.5625,0.75},
{-6.125,-0.4375,2.6875},
{-6.9375,-4,2.6875},
{-7.25,-1.1875,0.3125},
{-7.125,-0.25,-0.125},
{-5,1.1875,-0.4375},
{-1.8125,5.5,-0.1875},
{-3.25,11.1875,0.3125},
{-0.875,9.5625,1.5},
{-3.1875,1.6875,1.25},
{-1.75,-0.9375,-0.6875},
{-1.4375,-4.625,-1.25},
{-0.5,-1.9375,0.0625},
{-2.1875,4.5,0},
{-1.6875,7.6875,0.3125},
{-3.4375,11.4375,0.5625},
{-0.6875,9.6875,-0.375},
{1.5,12.0625,0.875},
{1.6875,2.4375,2.25},
{0.625,0.375,2.6875},
{-3.5,1.4375,2.8125},
{-3.625,-0.1875,1.25},
{-1.125,-1.75,0.6875},
{-3.5,-3.375,-1.0625},
{-1.25,-2.1875,-0.1875},
{1.375,-1.6875,2},
{-1.625,-1.1875,1.1875},
{-1.5625,-1.25,0.1875},
{-1.9375,2.0625,-0.9375},
{-2,4.1875,-0.5625},
{-3.25,1.875,1},
{-1.5,-1.9375,1.125},
{-1.4375,-3.5625,0.75},
{-1.1875,-5.0625,0.375},
{-1.5625,-1.9375,0.5},
{-3.75,2.9375,0},
{-1.8125,-1.0625,0.5625},
{-0.1875,-2.75,0.5625},
{-2.875,-3.6875,-0.375},
{-2.5,-5,0.6875},
{-1.4375,-5.875,0.5625},
{-2.6875,-3.0625,1.25},
{-3.1875,-2.125,1.8125},
{-4.25,-1.4375,2.8125},
{-4.0625,-0.9375,2.1875},
{-1.625,2.625,1.25},
{-1.5625,5.3125,1.25},
{-0.25,1.25,0.6875},
{-1.6875,1.25,1.625},
{-7.125,1.75,2.875},
{-7.0625,2.375,2.6875},
{-11.75,2.8125,0.75},
{-17.375,-2.875,0},
{-25.625,-4.5,-0.5625},
{-30.1875,-0.1875,-2.625},
{-32.8125,5.4375,-3.625},
{-38.4375,6.4375,-6.1875},
{-40.875,10.4375,-4.875},
{-49.375,20.375,-2.5625},
{-64,14.125,-2.375},
{-81.0625,10,-13.5},
{-85.5,-6.4375,-14.125},
{-95.3125,-14.8125,-4.9375},
{-102.6875,-11.375,1.5},
{-86.625,-7.4375,5.1875},
{-78.3125,0.5625,5.1875},
{-73.0625,-3.625,5.6875},
{-77.125,-12.75,11.1875},
{-94.8125,-9.1875,14.875},
{-112.1875,-0.75,13.5625},
{-134.9375,4,10.375},
{-165.6875,11.25,11.5},
{-195.25,14.5,6.6875},
{-195.75,13.25,-2.75},
{-188.1875,18.1875,-4.875},
{-190.6875,21.875,-9.5},
{-210.0625,34.5,-15.4375},
{-226.75,34.3125,-18.9375},
{-241.125,32.625,-20},
{-244.5,23.625,-26.9375},
{-233.5625,14.0625,-23.1875},
{-207.625,-1.0625,-17.75},
{-215.5625,9,-9.875},
{-262.1875,21.9375,-9.4375},
{-299.5,27,1.0625},
{-306.6875,14,13.375},
{-283.8125,-12,-0.1875},
{-296.9375,-18.6875,2.375},
{-274.3125,-26.3125,8.8125},
{-287.3125,-18.25,8.375},
{-312.5625,-1.3125,-3.3125},
{-289.0625,-7.125,-2.5625},
{-231.75,-24.25,-7.75},
{-207.375,-37.875,3.375},
{-206.125,-32.25,12.875},
{-221.75,-12.75,7.9375},
{-236.375,-22.125,-4.4375},
{-186.375,-36.75,-11.75},
{-106.625,-32.3125,-11.9375},
{-91.375,2,-10.8125},
{-88.875,28,-5.25},
{-90.6875,30.75,-14.8125},
{-80.375,30.625,-17.375},
{-48.25,33.3125,-19.4375},
{-53.625,44.75,-20.0625},
{-66.3125,64.625,-18.25},
{-77.125,71.625,-20.875},
{-57.5,67.75,-20.75},
{-43.3125,43.25,-21.5},
{-63,13.625,-25.3125},
{-49.75,35.1875,-29.3125},
{-73.375,39.3125,-14.5625},
{-71,30,-13.0625},
{-40.875,37.5,-13.4375},
{-45,26.625,-6.1875},
{-67.8125,19.375,-0.6875},
{-66.5,28.8125,-1.1875},
{-74.25,18.5625,0.9375},
{-49.6875,31.25,2},
{-64.8125,22.0625,0.75},
{-43.9375,46.5625,-6.9375},
{-22.875,54.1875,-7.1875},
{-21.5625,36.4375,-7.1875},
{-23.75,20.25,-6.9375},
{-40.75,13.875,-1.375},
{-33.625,25.0625,-4.1875},
{-13.25,23,-7.625},
{-3.125,17.4375,-6.875},
{-4.375,9.875,-4.9375},
{2.625,7,-3.8125},
{-3.4375,-0.4375,-4.25},
{13.4375,-0.75,-3.375},
{17.375,-7.4375,-0.8125},
{-2,-15.1875,1.1875},
{-3.0625,-9.25,0.0625},
{-4.3125,-12.0625,0.5},
{4.1875,-4.5625,-0.5625},
{10.5625,-2.3125,-0.75},
{11.375,1.5,3},
{5,-8.4375,2.4375},
{6.5,-10,3.25},
{6.875,-8,0.0625},
{6.8125,-2.5625,-0.25},
{3.3125,-2.75,1.5},
{7.5,0.0625,0.875},
{11.375,1.125,1.0625},
{7.25,-8.9375,1.8125},
{7.125,-6.125,0.0625},
{5.75,-2.125,-0.625},
{4.5,-3.3125,-2.625},
{2.6875,-7.5625,-0.4375},
{1.0625,-5.5625,-0.25},
{4.75,-3.1875,-0.1875},
{5.5,-0.3125,-0.75},
{-3.125,-2.4375,-0.6875},
{6.4375,0.6875,-0.5},
{10.3125,2.8125,0.6875},
{3.3125,-3,1.125},
{4.5625,-2.6875,-0.5625},
{2.5625,-3.875,0.125},
{2.75,-3.375,0.1875},
{9.5625,-2.6875,0.1875},
{3.8125,-8,1.6875},
{6.25,-5.875,1.875},
{3.4375,0.0625,2.0625},
{0.875,0,1.125},
{1.6875,3.8125,0.1875},
{8,1.75,1.625},
{7.9375,-4.625,2.1875},
{7.1875,-5,3.5},
{3.3125,-2.625,5.3125},
{4.9375,0.125,4.5},
{6.6875,-0.125,1.4375},
{11.4375,-1.3125,0.1875},
{6.1875,-3.8125,1.5},
{10.75,-4.625,2.4375},
{5.125,-4.4375,2.5},
{8.6875,-2.5,0.5},
{9.3125,-2.3125,-0.0625},
{7,-2.375,-1.375},
{8.125,-0.1875,-1.25},
{9.6875,-4.75,-0.4375},
{8.5,-7.6875,0.0625},
{2.1875,-7.8125,-0.6875},
{-1.25,-0.5,-2.625},
{3.125,-1.4375,-2.3125},
{-2.1875,-7.9375,-0.4375},
{0.5,-4,-0.1875},
{9.75,3.125,-1.125},
{14.625,6.875,-0.625},
{15.125,4.25,-0.0625},
{14.625,4.4375,-1},
{19.5625,0.5625,-0.5625},
{21.75,-3.125,1.5625},
{34.75,-6.9375,4.8125},
{40.1875,-10.125,6.0625},
{42.9375,-14.875,7.6875},
{59.5625,-13.125,7.375},
{48.625,-17.375,5.6875},
{54,-12.125,4.8125},
{52.6875,-14,2.375},
{54.5,-16.25,1.375},
{59.5625,-7.25,2.25},
{82.75,-11.25,6.875},
{87.5625,-27.5625,13.625},
{103,-30.25,10.4375},
{110.3125,-33.8125,10.5625},
{116.375,-29.75,9.125},
{121.3125,-40.5,8.0625},
{137.625,-40.5625,8.5},
{175.5625,-33.8125,7.375},
{191.3125,-26.5,6.3125},
{209.8125,-5.875,8.625},
{230.875,1.5625,17.625},
{231.25,-4.375,16.3125},
{197,1.25,18},
{181.5625,7.375,13.375},
{130.6875,18.9375,6.6875},
{109.5,19.1875,0.5},
{118.1875,20.9375,-2.6875},
{118.3125,7.6875,18.625},
{116.75,-8.25,34.9375},
{97.4375,-10.875,27.6875},
{104.5625,-19.625,25.25},
{88.9375,-18.8125,10.875},
{83.375,-16.9375,9.125},
{93.9375,-2.625,25.375},
{115.3125,11.875,25.5},
{88.4375,17.6875,15.625},
{70.125,16.1875,4.6875},
{64.4375,1.8125,0.6875},
{80.0625,3.3125,-6.375},
{84.5625,4.3125,-2.25},
{61.375,8.125,-1.9375},
{35.6875,5.625,-5.875},
{5.875,1.875,-3.5},
{7.875,-4.125,-1},
{16.5625,-1.9375,0.9375},
{14.4375,-4,-0.5},
{10.4375,-8.5,-0.4375},
{8.3125,-13.125,-2.625},
{-2.4375,-11,0},
{-8.75,-2.8125,2.25},
{-1.5,0.125,-0.9375},
{-2.125,-0.0625,-4},
{-6.25,0.875,-0.5625},
{-1.125,5.75,0.3125},
{-5.4375,7.75,-0.5},
{-9,4,0.1875},
{-6.9375,-1.125,-0.75},
{-4.75,-2.25,0.1875},
{2.4375,2.9375,-0.1875},
{0.875,4.5625,-1},
{-3.125,4.125,-0.4375},
{-2.5625,3,-0.4375},
{-2.5625,0,0.1875},
{-1.75,-0.5625,-1.75},
{-2.0625,0.4375,-1.8125},
{-1.5625,0.375,0.0625},
{-5.0625,2.25,-0.875},
{-6.5,5,0.625},
{-8.625,2.1875,-3.5},
{-9.4375,-0.75,-5.8125},
{-8.25,-2.125,-5.8125},
{-5.4375,-1.375,-1.875},
{-5.375,-1.9375,-0.1875},
{-4.4375,0.375,2.125},
{-5.25,1.375,0.6875},
{-6.25,1.9375,-2.875},
{-3.125,1.5,-4.8125},
{-3.125,-1.3125,-2.4375},
{-0.3125,-2,-1.9375},
{-0.75,1.75,-1.1875},
{-1.0625,4.0625,-1.375},
{0.1875,5.75,-1.5625},
{2.3125,4.9375,-2.0625},
{1.75,1.6875,-1.6875},
{-2.5,-1.75,-2},
{-0.875,-5.9375,-0.5},
{0,-7.25,-1.375},
{-0.25,-4.8125,-1.5},
{0.875,-2,-0.75},
{1.25,-2.5625,-1.375},
{0.75,-2.6875,-1.6875},
{-1.3125,-2,-0.875},
{1.5625,-1.8125,-0.125},
{2.375,-0.75,-0.375},
{-0.1875,1.125,-2.375},
{1.5,0.4375,-1.375},
{-2.6875,-0.5,-1.8125},
{-1.75,0.3125,-1.8125},
{1.125,0.5625,-0.75},
{3.75,0,0.4375},
{3.375,-0.5625,0.625},
{2.6875,-0.9375,-0.3125},
{4.0625,-2.3125,-2.5},
{2.375,-1.625,-1.5625},
{2,0,0.0625},
{5.75,1.5625,0.3125},
{6,0.625,0.25},
{2.5625,1,-2},
{-2.6875,3.5,-1.5},
{-4.375,1.75,-5.75},
{-4.25,-3.5,-15.625},
{-8.3125,-6.875,-17.625},
{-10.5,-5.3125,-12.25},
{-9.0625,-1.4375,-15.0625},
{-12.25,3.375,-14.625},
{-5.5,5.0625,-18.125},
{-0.8125,13.25,-17.1875},
{0,26,-12.8125},
{-3.25,39.25,-0.5625},
{7.375,45.75,-0.875},
{6.125,47.375,-2.6875},
{-3.5,62.4375,-8.4375},
{-9.5,76.5,-15.875},
{2.8125,80.75,-15.125},
{8,84,-11.875},
{11.8125,110.1875,-3.25},
{25.4375,115.5,0.8125},
{37.8125,112.25,5.25},
{39,102.125,8.625},
{47.625,102.5625,13.0625},
{40.9375,109.375,13.6875},
{27.5625,122,18.625},
{28.125,117.5,16.75},
{29.875,114.5625,10.0625},
{35.1875,109.25,7.75},
{34.4375,104.8125,6},
{22.1875,102.8125,-2.125},
{10.125,95.1875,-8.75},
{7.3125,94,-10.1875},
{0.875,100.4375,-10.3125},
{2.9375,114.4375,-7.75},
{-10.6875,121.875,-12.875},
{-23.9375,132,-16.5},
{-14.375,142.625,-11.5625},
{-8.9375,144.5,-14.125},
{-9.875,148.9375,-22.75},
{-14.6875,129.125,-21.125},
{-6,122.5,-12.5},
{-9.3125,117.875,-3.5},
{-22.25,129.6875,-11.8125},
{-18.5625,135.8125,-25.375},
{-10.3125,147,-24.5625},
{-8.0625,143.8125,-34.625},
{0.75,124.75,-12.0625},
{3.3125,112.125,-13.5},
{6,96.5,-12.5625},
{19.375,62.1875,-7.25},
{12.625,55.3125,-13.0625},
{1.3125,54.625,-19.8125},
{-3.75,55.75,-15.25},
{-4.1875,58.875,-13.125},
{-8.5625,53.375,-16.3125},
{-7.1875,57.625,-15.1875},
{-15.375,43.1875,-10.0625},
{-12.6875,15.375,-3.25},
{-4.3125,-2.375,4.8125},
{5.6875,-10.6875,9.9375},
{7.75,-17.25,5.6875},
{3.875,-10.6875,-0.625},
{0.375,-5.375,-6.5},
{-3.1875,-3.5,-4.5625},
{-2.75,-5.5,-1.5625},
{2.9375,-11.75,2.3125},
{4.625,-16.3125,1.6875},
{4.75,-18.9375,-2.75},
{2.5625,-13.0625,-5.625},
{-2.25,-2.25,-10.375},
{-3.375,-2,-4.5},
{-0.875,-11.5,-0.625},
{1.5,-14.875,-2.375},
{-2.125,-10.1875,-4.4375},
{-1.3125,-4,-7.875},
{3.6875,-5.875,-5},
{1.875,-9.875,-3.5},
{2.5625,-10.1875,-6.375},
{-0.9375,-4.8125,-10.5625},
{-3.4375,-0.5625,-14.6875},
{-2.8125,-4.6875,-20.0625},
{-1.375,-4.6875,-15.625},
{1.1875,-3.6875,-10.6875},
{4.1875,-4.875,-8.0625},
{0.8125,-2.875,-8},
{1.625,-4.5,-3},
{3.3125,-3.1875,2.875},
{4,-1.6875,4.25},
{4.0625,0,2.0625},
{4.4375,2.125,1.875},
{5,-1.1875,1.625},
{4.5,-3.1875,2.3125},
{2.625,-2.625,2.1875},
{3.8125,-2,2.125},
{-0.125,-0.6875,-1.375},
{0,0.4375,1.25},
{0.875,1.5625,2.6875},
{0.3125,0.875,-1},
{1,1.8125,-0.875},
{0.375,3.8125,-0.3125},
{-0.0625,1.5,1.125},
{3.125,-7.6875,7.125},
{4,-8.625,7.75},
{4.25,-1.75,7.75},
{2.125,-1,3.875},
{0.6875,0.125,-0.8125},
{2.1875,-3.9375,0.9375},
{1.25,-3.5,0.4375},
{1.3125,-6.5625,1.6875},
{2,-5.8125,0.3125},
{1.8125,-3.25,-1.75},
{0.125,-1.125,-6.75},
{-2.8125,-1.25,-11.375},
{-2.9375,-7,-10.125},
{0.0625,-12,-3.9375},
{0.25,-9.875,-4.8125},
{0,-8,-1.625},
{-4.25,-5.8125,-4.125},
{-2.5,-3.6875,-3.875},
{0.9375,-3.875,0.375},
{-0.875,-5.9375,1.125},
{-0.375,-6.0625,-1.4375},
{-0.5625,-8.25,-2},
{-3.75,-15.875,-3.875},
{-14.125,-25.5,0.4375},
{-30.125,-37,2.75},
{-53.625,-72.75,17.9375},
{-31.625,-115.25,32.125},
{-0.6875,-139.1875,46.8125},
{10.375,-143.5,38.25},
{-7.75,-97.375,24.0625},
{-17,-105.4375,17.25},
{-27.25,-111.1875,28.625},
{-26.1875,-104.8125,29.6875},
{-22.9375,-101.9375,23.75},
{-19.5,-100.25,13.8125},
{-22.125,-98.9375,12},
{-24.25,-110.0625,4.4375},
{-35.0625,-125.5,-0.9375},
{-32.125,-126.5,7.625},
{-32.25,-133.9375,3.25},
{-42.5,-164.6875,5.0625},
{-50.375,-211.8125,-4.0625},
{-23.3125,-242.375,3.0625},
{-20.75,-249.5625,19.75},
{-24.75,-255.3125,5.3125},
{-24.8125,-247.6875,-16.5625},
{-1.5625,-240.0625,-14.6875},
{20.125,-235.1875,-5.375},
{5.875,-229.3125,-0.5},
{34.3125,-220.3125,7.9375},
{49.0625,-241.25,14.1875},
{35.8125,-204.4375,7.1875},
{58.6875,-171.1875,6.1875},
{51.9375,-195,17.4375},
{30.25,-204.4375,14.125},
{44.75,-204.625,21.4375},
{30.75,-201.5625,11.125},
{7.4375,-204.25,11.5},
{11.5,-224.375,13.0625},
{-3.875,-239.5,24.25},
{17.8125,-224.1875,38.5625},
{17,-214.875,43.6875},
{15,-195.3125,28},
{-18.0625,-197.25,20},
{-42.25,-200.75,13},
{-37.8125,-193.3125,3.125},
{-12,-175.4375,3.875},
{-1.625,-147.5,4.8125},
{-1.5,-131.4375,3.4375},
{-21.25,-124.5,10.3125},
{-46.4375,-127.125,2},
{-47.75,-125.4375,0.1875},
{-20.5625,-106.3125,7.5625},
{2,-96.0625,-3.625},
{17.1875,-89.625,-8.125},
{19.375,-86.25,-7.375},
{6.3125,-89.0625,-8.125},
{7.5,-84.3125,-11.6875},
{6.875,-76.4375,-8.25},
{3.375,-69.5,1.625},
{5.9375,-54,3.125},
{6.8125,-35.25,6.9375},
{-4.8125,-28.0625,17.1875},
{-10.375,-22.8125,14.4375},
{-5.0625,-18.625,-3.875},
{-1.1875,-9.4375,-8.75},
{-0.0625,-3.1875,-1.5},
{0.5625,1.4375,-0.0625},
{-1.5,2.0625,2.1875},
{-5.3125,2.75,2.375},
{-5.3125,2.5625,-0.5},
{-4.25,-0.5,-0.4375},
{-4.6875,1.5625,1.875},
{-1.375,3.5625,1.25},
{0.6875,6.0625,-1.5},
{3.8125,8.0625,-5.5},
{4.375,6.4375,-3.1875},
{-4.8125,3.375,7.8125},
{-6.5,5.25,5.75},
{-4.375,10,0.3125},
{-3.125,10.6875,1.1875},
{-3.25,12.6875,3.0625},
{-3.0625,14.5625,1.5625},
{-2.875,18.625,-2.875},
{-4.1875,22.25,-3},
{-4.75,22.125,-1.5},
{-2.0625,17.5625,-4.5},
{-3.375,12,-0.6875},
{-1.6875,5.5625,-3.625},
{-1.5,-2.5625,-3.625},
{-1.25,-3.75,-4.9375},
{-1.9375,-3.125,-2.75},
{-2.75,-0.5,0.0625},
{-0.6875,1.5625,-3.0625},
{0.25,1.75,-4.75},
{-2.25,-1.8125,-0.875},
{0.75,-1.375,-4.9375},
{1.625,1.1875,-6},
{1.375,2.625,-4.6875},
{2.75,0.375,-2.3125},
{3.1875,-0.9375,-2.4375},
{4,-3,-2.125},
{2.8125,0.6875,-5},
{3.8125,8.4375,-11.0625},
{1.25,12.125,-4.5},
{-0.625,12.3125,-1.9375},
{-2.8125,11,1},
{-4.1875,6.4375,5.3125},
{-2.3125,2,5.125},
{-1.4375,2.8125,3.375},
{-1.4375,3.125,0.1875},
{-0.875,1.625,-3.6875},
{1.375,-0.0625,-4.125},
{3.5625,-3.1875,-2.3125},
{7.9375,-6.9375,0.875},
{7.5625,-8.0625,1.0625},
{3.875,-3.5625,-0.1875},
{0.3125,0.75,0.9375},
{-0.6875,3.875,1.4375},
{-1.4375,4.25,1.9375},
{-1.5625,2,3.4375},
{-0.25,-1.125,3.5625},
{0.625,-3.25,0.4375},
{0.5625,-2.25,-0.75},
{-0.4375,-0.1875,0.1875},
{-3.125,1.125,3.5625},
{-2.8125,5.625,1.625},
{-0.375,10.8125,-0.875},
{-0.8125,13.5,-2.25},
{-2.4375,13.1875,-2.0625},
{1,9.625,-2.0625},
{4.9375,5.5,-6.375},
{6.625,-0.625,-10.3125},
{5.125,-1.9375,-10.6875},
{2.6875,2.8125,-10.4375},
{-1.4375,8.6875,-6.625},
{-5.5,17,-4.9375},
{-8.1875,24.125,-2},
{-8.625,31.0625,0},
{-8.0625,45.1875,-3.8125},
{-11.25,72.4375,-9.1875},
{-6.5,119.4375,-8.6875},
{-15,154.25,-10.3125},
{-16.5,167.125,0.8125},
{-21,178.3125,-2.3125},
{-14.25,189.4375,-4.0625},
{-3.625,187.1875,4.125},
{-15.1875,161.375,11.125},
{-22.625,129.875,12.375},
{-25,114.0625,4.6875},
{-18.875,106.75,5.125},
{-14.625,110.9375,-1.25},
{-12.125,115.4375,-4.625},
{-11.125,106.5625,4.25},
{-9.8125,101.6875,7.4375},
{-7.5,107.75,-2.3125},
{-6,109.4375,-14.5},
{-4.3125,112.3125,-16.8125},
{-1.8125,124,-11.0625},
{2.4375,128.5625,-2.9375},
{5.4375,126.75,-3.4375},
{0.5,111.4375,-3.1875},
{-19.125,100.875,-1.625},
{-4.8125,97.75,7.5625},
{2.3125,87.875,14.5625},
{2.75,81.375,11},
{-3.75,79.75,0.25},
{-7.375,77.75,0.9375},
{-1.3125,76.125,2.125},
{-8.5625,64.8125,13.5625},
{-5.8125,39.1875,12.375},
{7.5625,35.5,9.3125},
{16.0625,50.4375,-2.5625},
{1.0625,65.25,-2.875},
{7.5,74.625,-2},
{9.625,79.6875,-6.875},
{-1.25,74.125,-5.75},
{7.8125,66.9375,-5.75},
{10,63.9375,-7.4375},
{10.9375,60.75,-2.625},
{5.75,53,0},
{1,45.6875,1.3125},
{-0.75,36.125,4.4375},
{-3.375,24.0625,4.75},
{-0.625,12.125,4.8125},
{1.1875,1.625,5.25},
{2.125,-2.4375,1.25},
{3.0625,2.5625,-2.0625},
{0.6875,1.875,-4.8125},
{-5.125,0.625,-7.1875},
{-5.9375,6.5625,-8.25},
{-4.1875,5.25,-10.5},
{-0.1875,-2.0625,-9.6875},
{7.6875,-7.0625,-5.25},
{6.75,-5.1875,-2.4375},
{5.6875,-0.4375,-2.6875},
{4.4375,3.625,-6.875},
{2.875,4,-8},
{-1.375,1.5625,-6.1875},
{1.375,-1.3125,-7.3125},
{8.75,-1.75,-9.5},
{9.6875,2.875,-11.9375},
{4.6875,12.3125,-10.3125},
{-3.625,16.625,-11.0625},
