0.2099609,0.03125,-0.4487305,-0.9375,-1.25,0.875,0.01904297,-0.05224609,0.9780273,0.9999999092803471,-0.000403450031654512,-0.0001223111005782768,-6.0888129021902e-05,-0.0008068852072265042,-0.0002446713120408444,-0.0001216775581038079
0.2099609,0.03125,-0.4487305,-0.9375,-1.25,0.875,0.01904297,-0.05224609,0.9780273,0.9999996371403219,-0.0008069013849827683,-0.0002444827077387231,-0.0001218916925271087,-0.001613743477036991,-0.0004891619667103815,-0.0002433887812460445
0.2099609,0.03125,-0.4487305,-0.9375,-1.875,0.25,0.01904297,-0.06787109,0.9975586,0.9999991720518943,-0.001214616997569588,-0.0003779278719669087,-0.0001943491677839407,-0.002429088167473508,-0.0007563273098369028,-0.0003877800591412699
0.2148438,0.04101563,-0.4536133,-1.3125,-2,0.125,0.02685547,-0.03271484,0.9897461,0.9999984937571594,-0.001613318275112644,-0.0005602746884890646,-0.0003094831639259971,-0.003226292525136862,-0.001121546513973021,-0.0006171580200791134
0.2148438,0.04101563,-0.4536133,-1.75,-2.125,0,0.003417969,-0.03271484,0.9936523,0.9999976005499878,-0.002041670961456443,-0.0006646058625068461,-0.0004344801489602871,-0.004082769567974674,-0.001330983059619767,-0.0008662452755322654
0.2148438,0.04101563,-0.4536133,-1.5625,-2.3125,-0.1875,0,-0.009277344,1.020508,0.9999965230446467,-0.002450567147500169,-0.0007666539099107196,-0.0006007171178410856,-0.00490022156289774,-0.001536247288117916,-0.001197674284195834
0.2148438,0.04101563,-0.4536133,-1.25,-2.1875,-0.0625,-0.00390625,-0.02880859,1.020508,0.9999952818225303,-0.002860738189717046,-0.0008439645301696144,-0.0007350058230831224,-0.005720248131685549,-0.001692127222355539,-0.001465178609111911
0.2148438,0.04101563,-0.4536133,-1,-1.9375,-0.0625,0.01123047,-0.03271484,1.001465,0.9999938447187272,-0.003259792480808602,-0.000969183442205837,-0.0008631112882061445,-0.006517930271727316,-0.001943983305001368,-0.001719897374959283
0.2148438,0.04101563,-0.4536133,-0.8125,-1.6875,0.0625,-0.0078125,-0.04443359,1.009277,0.9999923111493139,-0.003660472523897721,-0.001012752724029824,-0.0009761736914365655,-0.007318991975855718,-0.002032637787882445,-0.001944923308545884
0.2148438,0.04101563,-0.4536133,-0.625,-1.3125,0,0.01513672,-0.03271484,1.001465,0.9999905756569621,-0.004043939477996183,-0.001131094268352244,-0.001102622560831824,-0.008085417340011508,-0.00227108704718525,-0.002196083613865325
0.2124023,0.03857422,-0.4384766,-0.875,-1.0625,0.375,0.007324219,-0.03271484,0.9819336,0.9999886687918946,-0.00444009166227881,-0.001209363773896928,-0.001218734223556814,-0.008877277711184087,-0.002429525114099751,-0.002426710999351697
0.2124023,0.03857422,-0.4384766,-0.8125,-0.625,0.4375,0.003417969,-0.02490234,1.005371,0.9999866359201834,-0.004830537846533888,-0.001257662053705716,-0.001346169122376706,-0.009657741529165232,-0.002528298627810058,-0.002680163670740584
