0.2099609,0.03125,-0.4487305,-0.9375,-1.25,0.875,0.01904297,-0.05224609,0.9780273,0.9999999092803471,-0.000403450031654512,-0.0001223111005782768,-6.0888129021902e-05
0.2099609,0.03125,-0.4487305,-0.9375,-1.25,0.875,0.01904297,-0.05224609,0.9780273,0.9999996371403219,-0.0008069013849827683,-0.0002444827077387231,-0.0001218916925271087
0.2099609,0.03125,-0.4487305,-0.9375,-1.875,0.25,0.01904297,-0.06787109,0.9975586,0.9999991720518943,-0.001214616997569588,-0.0003779278719669087,-0.0001943491677839407
0.2148438,0.04101563,-0.4536133,-1.3125,-2,0.125,0.02685547,-0.03271484,0.9897461,0.9999984937571594,-0.001613318275112644,-0.0005602746884890646,-0.0003094831639259971
0.2148438,0.04101563,-0.4536133,-1.75,-2.125,0,0.003417969,-0.03271484,0.9936523,0.9999976005499878,-0.002041670961456443,-0.0006646058625068461,-0.0004344801489602872
0.2148438,0.04101563,-0.4536133,-1.5625,-2.3125,-0.1875,0,-0.009277344,1.020508,0.9999965230446467,-0.002450567147500169,-0.0007666539099107196,-0.0006007171178410857
0.2148438,0.04101563,-0.4536133,-1.25,-2.1875,-0.0625,-0.00390625,-0.02880859,1.020508,0.9999952818225303,-0.002860738189717046,-0.0008439645301696144,-0.0007350058230831225
0.2148438,0.04101563,-0.4536133,-1,-1.9375,-0.0625,0.01123047,-0.03271484,1.001465,0.9999938447187272,-0.003259792480808602,-0.000969183442205837,-0.0008631112882061446
0.2148438,0.04101563,-0.4536133,-0.8125,-1.6875,0.0625,-0.0078125,-0.04443359,1.009277,0.9999923111493139,-0.003660472523897721,-0.001012752724029824,-0.0009761736914365657
0.2148438,0.04101563,-0.4536133,-0.625,-1.3125,0,0.01513672,-0.03271484,1.001465,0.9999905756569621,-0.004043939477996183,-0.001131094268352244,-0.001102622560831824
0.2124023,0.03857422,-0.4384766,-0.875,-1.0625,0.375,0.007324219,-0.03271484,0.9819336,0.9999886687918946,-0.00444009166227881,-0.001209363773896928,-0.001218734223556814
0.2124023,0.03857422,-0.4384766,-0.8125,-0.625,0.4375,0.003417969,-0.02490234,1.005371,0.9999866359201834,-0.004830537846533888,-0.001257662053705716,-0.001346169122376706
0.2124023,0.03857422,-0.4384766,-1.1875,-0.625,0.625,-0.00390625,-0.05615234,1.012695,0.9999844005354372,-0.005246918415518417,-0.001273101620084417,-0.001430994475208672
0.2050781,0.03125,-0.4384766,-1.4375,-0.6875,0.625,0.02294922,-0.04052734,1.009277,0.9999818692337911,-0.005656444572402076,-0.001402871902880235,-0.001515845941106433
0.2050781,0.03125,-0.4384766,-1.625,-1.0625,0.8125,0,-0.05224609,0.9858398,0.9999791626300433,-0.006090658445490728,-0.001438943727682008,-0.001583548662433331
0.2050781,0.03125,-0.4384766,-1.625,-1,0.6875,0.03076172,-0.04052734,0.9936523,0.9999762199265443,-0.006495057878639137,-0.001614723256566875,-0.001663271889310993
0.2050781,0.03125,-0.4384766,-2,-0.875,0.625,0.01904297,-0.06005859,0.9897461,0.9999729691172584,-0.006936776646126786,-0.001718175161630044,-0.001729172834237
0.2099609,0.03857422,-0.4414063,-2.6875,-1.1875,0.625,0.01904297,-0.04443359,1.005371,0.9999693201497459,-0.00739258393525723,-0.001839139535994363,-0.001823740053354665
0.2099609,0.03857422,-0.4414063,-2.875,-1.3125,0.625,0.02294922,-0.06005859,1.009277,0.9999653744528603,-0.007858908319580705,-0.001966581152321586,-0.001902633424090108
0.2099609,0.03857422,-0.4414063,-3.125,-1.375,0.875,0.007324219,-0.03271484,1.001465,0.999961188251958,-0.008330054106644095,-0.002049194886853391,-0.002008230222909488
0.2021484,0.02587891,-0.4438477,-2.875,-1.9375,0.75,0.02685547,-0.06787109,1.005371,0.9999567295003465,-0.008798287739062211,-0.002220026495624302,-0.002049571221072779
0.2021484,0.02587891,-0.4438477,-2.75,-2.375,0.5625,0.03515625,-0.06005859,0.9741211,0.9999520504290367,-0.009245299142047827,-0.002452494973387014,-0.002099179588624158
0.2021484,0.02587891,-0.4438477,-2.5,-2.75,0.75,0.02294922,-0.04443359,0.9858398,0.9999471457378215,-0.009690906052132488,-0.002666954643041255,-0.002163197541786979
0.2021484,0.02587891,-0.4438477,-2.25,-3.125,0.8125,0.01123047,-0.05224609,1.005371,0.999942095683246,-0.01014699404377053,-0.002814290431014281,-0.00221891005763379
0.2021484,0.02587891,-0.4438477,-2.125,-3,1.0625,-0.00390625,-0.05224609,1.001465,0.9999371775741853,-0.01059774724515406,-0.002863482190777019,-0.002264757833263265
0.2021484,0.02587891,-0.4438477,-2.0625,-2.5,1.1875,0.02294922,-0.05224609,1.005371,0.9999317897078505,-0.01103391530938875,-0.003058155236774049,-0.002305717057291603
0.2021484,0.02587891,-0.4438477,-2.125,-2.3125,1.4375,0.003417969,-0.05224609,1.001465,0.9999263941701433,-0.01148781055304122,-0.003124078693409635,-0.002340210014162303
0.2148438,0.03613281,-0.4462891,-2.125,-2,1.1875,0.01904297,-0.04833984,1.001465,0.9999206287237464,-0.0119255626923073,-0.003269730188409348,-0.002413725683365032
0.2148438,0.03613281,-0.4462891,-2.125,-1.5625,0.75,0.01123047,-0.03662109,1.005371,0.9999147456222788,-0.01236082426852381,-0.003366255600383597,-0.002525833282108823
0.2148438,0.03613281,-0.4462891,-1.625,-1.3125,0.3125,0.003417969,-0.05615234,0.9858398,0.9999089447453828,-0.01279244006566826,-0.003404852218090006,-0.002619671107926332
0.2124023,0.03125,-0.4360352,-1.3125,-0.625,0.125,0.01513672,-0.02880859,0.9741211,0.999903065089252,-0.01318448078255071,-0.003515362540078263,-0.002769858809652338
0.2124023,0.03125,-0.4360352,-1.625,-0.5625,0.0625,0.01904297,-0.04052734,1.001465,0.9998967810132948,-0.01359663519840566,-0.003631621329156504,-0.002893122371092706
0.2124023,0.03125,-0.4360352,-1.3125,-0.375,-0.375,-0.0078125,-0.04443359,1.001465,0.9998911291216694,-0.0140010206100766,-0.003545700467472308,-0.003021478754496623
0.2124023,0.03125,-0.4360352,-1.5,0.125,-0.125,0.003417969,-0.05615234,0.9936523,0.9998847922205603,-0.0144295184388868,-0.003525283927364301,-0.003124685088223936
0.2021484,0.02099609,-0.4438477,-1.5625,0.25,-0.375,0.01123047,-0.06005859,0.9936523,0.9998780661312555,-0.01486802744820488,-0.003553385172310408,-0.003188743206558023
0.2021484,0.02099609,-0.4438477,-1.6875,0.3125,-0.3125,0.003417969,-0.04833984,1.001465,0.9998713853784205,-0.01530714679312178,-0.003496584171241406,-0.003267699133272451
0.2021484,0.02099609,-0.4438477,-2,0.5625,-0.375,0,-0.06396484,1.016602,0.9998644720793297,-0.01575813172214526,-0.003415255511387207,-0.003324874124369938
0.2050781,0.03857422,-0.4462891,-2.25,0.625,0,0,-0.05615234,0.9819336,0.999857061574815,-0.01620894496046453,-0.003367157463010592,-0.003433478245810869
0.2050781,0.03857422,-0.4462891,-2.3125,1.125,0.4375,-0.00390625,-0.04833984,1.005371,0.9998496807695076,-0.0166539975652251,-0.003272818476114801,-0.003542441168702073
0.2050781,0.03857422,-0.4462891,-2,1,0.625,0.01123047,-0.06005859,0.9897461,0.9998419075144116,-0.01709642386459669,-0.003274188949095906,-0.003626562519846912
0.2148438,0.03125,-0.4414063,-1.625,0.9375,0.75,0.01123047,-0.05224609,1.001465,0.9998341603212549,-0.0175238799008536,-0.003285203808734071,-0.003711189007175308
0.2148438,0.03125,-0.4414063,-1.25,0.75,0.75,0.03076172,-0.05615234,0.9780273,0.9998266989436312,-0.01790258104769774,-0.003435339601132253,-0.003777315599304083
0.2148438,0.03125,-0.4414063,-1.125,0.0625,0.4375,0.02294922,-0.05224609,0.9819336,0.9998188568756345,-0.01829067878211281,-0.003571689107364464,-0.003866205182005904
0.2148438,0.03125,-0.4414063,-1.25,-0.25,0.8125,0.01904297,-0.03662109,1.001465,0.9998110541512525,-0.01865179886413536,-0.003739576659469585,-0.003997744676802803
0.2021484,0.02587891,-0.4462891,-1.3125,-1.125,0.8125,0.03515625,-0.06005859,0.9975586,0.9998032215087941,-0.01900623758609332,-0.004008055033159629,-0.004026994947825924
0.2021484,0.02587891,-0.4462891,-1.4375,-1.1875,0.75,0.01513672,-0.05615234,0.9936523,0.9997943913322559,-0.01942962653874336,-0.004131383411600258,-0.00407386109675449
0.2021484,0.02587891,-0.4462891,-1.75,-1.8125,0.8125,0.01904297,-0.06787109,0.9897461,0.9997850927296744,-0.01986435314553404,-0.004287833249595402,-0.004097598766316907
0.2050781,0.02099609,-0.4511719,-2,-2.125,0.875,0.02294922,-0.03662109,0.9819336,0.9997815096227777,-0.01993819254417451,-0.004747970626053991,-0.004105882293174351
0.2050781,0.02099609,-0.4511719,-2.125,-2.0625,0.8125,0.02294922,-0.05224609,1.005371,0.9997726044706444,-0.02030070261115596,-0.005077661420069826,-0.004103434900302977
0.2050781,0.02099609,-0.4511719,-1.75,-1.8125,0.75,0.01123047,-0.03271484,1.001465,0.9997783513377227,-0.01997893632301998,-0.005196177727942761,-0.004134009778077492
0.2050781,0.02099609,-0.4511719,-1.375,-1.6875,0.5625,0.01904297,-0.06396484,1.012695,0.9997689863687815,-0.02039767371628001,-0.005371201472202801,-0.00413025384793152
0.2050781,0.02099609,-0.4511719,-0.8125,-1.75,0.0625,0.01904297,-0.05224609,0.9819336,0.9997600242848703,-0.02076032738481104,-0.005630206161408077,-0.004147701456386923
0.2050781,0.02099609,-0.4511719,-0.3125,-1.5625,0.125,0.003417969,-0.03271484,0.9897461,0.999766538141061,-0.02050513869226989,-0.005398074459572659,-0.004155633859983176
0.2050781,0.02099609,-0.4511719,-0.3125,-1,0,0.01904297,-0.03271484,1.001465,0.9997694623346761,-0.02026474572088688,-0.00572938343960817,-0.004187652003439773
0.2177734,0.03857422,-0.4462891,-0.0625,-0.6875,0.25,0.01904297,-0.05224609,1.009277,0.9997609968109582,-0.02062702984991115,-0.005819834381620767,-0.004313284467907402
0.2177734,0.03857422,-0.4462891,0,-0.0625,0.125,0.01123047,-0.05615234,1.020508,0.999752759163885,-0.02099553775115275,-0.005823926067027109,-0.004437321704013702
0.2177734,0.03857422,-0.4462891,-0.75,0,0.0625,0.02294922,-0.06787109,0.9858398,0.9997435012660361,-0.02139006950203655,-0.005901084650539376,-0.004535835421703168
0.2124023,0.03369141,-0.4487305,-1.5,0.4375,-0.0625,0.01904297,-0.06005859,1.012695,0.9997336041051064,-0.02181102028489149,-0.005954019530507729,-0.004642183600084527
0.2124023,0.03369141,-0.4487305,-1.75,0.375,-0.125,0.02685547,-0.04052734,1.012695,0.999724161468137,-0.02214670329881475,-0.006163263140416164,-0.00481026998064315
0.2124023,0.03369141,-0.4487305,-1.8125,0.3125,-0.5625,0.02294922,-0.02099609,1.005371,0.9997207988096407,-0.02215776947009306,-0.006429019775047836,-0.00510150803744953
0.2124023,0.03369141,-0.4487305,-1.6875,0.5625,-0.375,0.02685547,-0.06005859,1.001465,0.9997103023462193,-0.02256751346359639,-0.006544425225496878,-0.005214328084103344
0.2050781,0.04345703,-0.4360352,-2,0.25,-0.75,0.03076172,-0.05224609,0.9936523,0.9996993367755765,-0.02297315690698269,-0.00667285868270325,-0.005379876318263662
