0.2148438,0.04101563,-0.4536133,-1.75,-2.125,0,0.003417969,-0.03271484,0.9936523,0.9999994471688914,-0.0009352763746585575,-0.0004323920498933438,-0.000209659556882423,-0.001870372195497868,-0.0008651759089026053,-0.0004185102386651379
0.2148438,0.04101563,-0.4536133,-0.625,-1.3125,0,0.01513672,-0.03271484,1.001465,0.9999982166201521,-0.001664669633859993,-0.0007875489168607904,-0.0004188057174420125,-0.003328683953722593,-0.001576490024058297,-0.0008349890582046781
0.2050781,0.03125,-0.4384766,-1.625,-1.0625,0.8125,0,-0.05224609,0.9858398,0.9999960493628837,-0.002595225524124372,-0.0009870394079695881,-0.0004379683901913117,-0.005189599387926838,-0.001976345557141627,-0.0008708119508721889
0.2099609,0.03857422,-0.4414063,-3.125,-1.375,0.875,0.007324219,-0.03271484,1.001465,0.9999919326108758,-0.003767890436798067,-0.001299273079130263,-0.0004996041305246825,-0.007534518634091884,-0.002602293039118336,-0.0009894126743708481
0.2021484,0.02587891,-0.4438477,-2.125,-3,1.0625,-0.00390625,-0.05224609,1.001465,0.9999868251637576,-0.00478944474920795,-0.001789556058015361,-0.0004562970724653444,-0.009577338063878294,-0.003583443450251588,-0.0008954460308205779
0.2148438,0.03613281,-0.4462891,-1.625,-1.3125,0.3125,0.003417969,-0.05615234,0.9858398,0.999981408596622,-0.005716905409426641,-0.002042338470384485,-0.000572981001164369,-0.01143160245427729,-0.004091163769977622,-0.001122598616176748
0.2021484,0.02099609,-0.4438477,-1.5625,0.25,-0.375,0.01123047,-0.06005859,0.9936523,0.9999755151866383,-0.006642999648629314,-0.002067754362030884,-0.0007509825455760353,-0.01328307303143485,-0.004145396893099692,-0.001474469335930652
0.2050781,0.03857422,-0.4462891,-2,1,0.625,0.01123047,-0.06005859,0.9897461,0.9999686092388705,-0.007633718267362008,-0.001962078729372176,-0.0008106351542397036,-0.0152644872539157,-0.003936420763291802,-0.001591276503373427
0.2021484,0.02587891,-0.4462891,-1.4375,-1.1875,0.75,0.01513672,-0.05615234,0.9936523,0.9999607076594484,-0.008528808205769919,-0.002276163063084152,-0.0008134184128876903,-0.01705424768767084,-0.004566038099868515,-0.001587964207967056
0.2050781,0.02099609,-0.4511719,-1.375,-1.6875,0.5625,0.01904297,-0.06396484,1.012695,0.9999516956145885,-0.009413704216857579,-0.002706651834930986,-0.0008140308786489784,-0.01882348129455999,-0.005428394935524766,-0.0015770477646368
0.2177734,0.03857422,-0.4462891,0,-0.0625,0.125,0.01123047,-0.05615234,1.020508,0.9999451504876852,-0.01005001415688373,-0.002780689824076281,-0.0009803038863317596,-0.02009513933333759,-0.005580807714445793,-0.001904639101940578
0.2124023,0.03369141,-0.4487305,-1.6875,0.5625,-0.375,0.02685547,-0.06005859,1.001465,0.9999350427298558,-0.01096779169864785,-0.002857441780664189,-0.00120535993252761,-0.02192938897564017,-0.005740984147450885,-0.00234792446840446
0.2021484,0.04345703,-0.4487305,-1.3125,-0.6875,-1.6875,0.01904297,-0.05615234,0.9741211,0.9999238533479557,-0.01182565315317322,-0.003100242390747321,-0.001682239696071134,-0.0236417371365564,-0.006239840293585912,-0.003290968423950416
0.2021484,0.04345703,-0.4487305,-0.8125,-0.0625,-1.75,0.01123047,-0.04443359,1.001465,0.999913194033575,-0.01259350169683122,-0.003187631344766402,-0.00220161735897921,-0.02517396033063883,-0.006430205734698715,-0.004322668436524812
0.2050781,0.04345703,-0.4462891,-0.75,1.5,-1.125,0.003417969,-0.03662109,0.9819336,0.9999031493906279,-0.01334471040504831,-0.002937905005400636,-0.002641828360887999,-0.02667494782234345,-0.005945784836709387,-0.005204849514838496
0.2124023,0.03125,-0.4438477,-0.3125,-0.1875,0.375,0.01904297,-0.04443359,1.005371,0.9998930387890519,-0.01401285962454192,-0.003140904839084013,-0.002772266785600644,-0.02800953520494641,-0.006358875392563127,-0.005456051781291113
0.1923828,0.03369141,-0.4414063,-1.0625,0,1.375,0,-0.02880859,0.9897461,0.9998817441154073,-0.01480827299025342,-0.003067325682198085,-0.002793626484796976,-0.02960080018730034,-0.006216703516174994,-0.005495882518757708
0.2075195,0.04101563,-0.4384766,-0.3125,-0.75,0.3125,0.01123047,-0.04052734,0.9858398,0.9998703803400771,-0.01547911979936328,-0.003278454388612159,-0.002978440136777316,-0.03094031742089846,-0.006648315112240346,-0.005854775806554345
0.2075195,0.04101563,-0.4384766,-0.4375,0.3125,-0.5625,0.01904297,-0.05615234,0.9897461,0.9998581354679804,-0.0161784047521636,-0.00335339244881814,-0.003274586577426972,-0.03233664258777607,-0.00681184129628555,-0.006439932900961517
0.2099609,0.02587891,-0.4511719,-0.75,1.25,-0.5625,0.01513672,-0.05615234,1.005371,0.9998448782581257,-0.01694809322511469,-0.003267340135050592,-0.003507997358719667,-0.03387523268607355,-0.006652623402845017,-0.00690436365182364
0.2021484,0.03857422,-0.4462891,-0.9375,3.1875,-0.125,0,-0.04052734,1.024414,0.9998322155426567,-0.01772527139466318,-0.002648846702289168,-0.003786704133665434,-0.03543246994108195,-0.005431071950487722,-0.007478414513118172
0.2124023,0.04345703,-0.4462891,-1.25,3,0.4375,0.01123047,-0.06396484,1.009277,0.9998174009650049,-0.01857544946686194,-0.002192282578776605,-0.003912965854915251,-0.03713587428737214,-0.004529150223739804,-0.007743214228752886
0.2075195,0.03857422,-0.4536133,-0.125,3.125,1.5,0.01904297,-0.07177734,0.9819336,0.9998062511606018,-0.01922901383345108,-0.00178428876402069,-0.003810706074098621,-0.03844671379691463,-0.003714446901351573,-0.007551439144238038
0.2075195,0.03857422,-0.4487305,0.1875,4.25,1.6875,0,-0.06005859,1.001465,0.9997958871983036,-0.01983303788663863,-0.001011697788506082,-0.003716317684067679,-0.03966095012956521,-0.002170396018910141,-0.007391072892086323
0.2124023,0.03369141,-0.4384766,-1.1875,3.25,0.6875,0.01904297,-0.06005859,0.9897461,0.9997795629944405,-0.02064255664441463,-0.0006642544921448642,-0.003777438258631796,-0.04128276475722886,-0.00148416864307352,-0.00752586665200259
